# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.126220351783558726e-05 1.684616872807964683e-04 4.520727816270664334e-05 2.536396741867065430e+00 1.273865222930908203e+00 3.796331405639648438e+00 2.126220351783558726e-05 1.684616872807964683e-04 4.520727816270664334e-05 2.536396741867065430e+00 1.273865222930908203e+00 3.796331405639648438e+00
1.000000000000000000e+02 1.917130779474973679e-03 3.631017357110977173e-02 2.076657116413116455e-01 5.866012573242187500e-01 1.200793027877807617e+00 2.292842388153076172e+00 1.917130779474973679e-03 3.631017357110977173e-02 2.076657116413116455e-01 5.866012573242187500e-01 1.200793027877807617e+00 2.292842388153076172e+00
2.000000000000000000e+02 6.524306721985340118e-03 5.735446512699127197e-02 3.415179848670959473e-01 4.950241744518280029e-01 1.199549555778503418e+00 1.563107967376708984e+00 6.524306721985340118e-03 5.735446512699127197e-02 3.415179848670959473e-01 4.950241744518280029e-01 1.199549555778503418e+00 1.563107967376708984e+00
3.000000000000000000e+02 3.482268005609512329e-02 3.527218475937843323e-02 1.331709623336791992e-01 5.026525259017944336e-01 1.195954322814941406e+00 1.507545113563537598e+00 3.482268005609512329e-02 3.527218475937843323e-02 1.331709623336791992e-01 5.026525259017944336e-01 1.195954322814941406e+00 1.507545113563537598e+00
4.000000000000000000e+02 5.473351478576660156e-02 4.400932416319847107e-02 1.145856678485870361e-01 4.972421824932098389e-01 1.183830022811889648e+00 1.318979024887084961e+00 5.473351478576660156e-02 4.400932416319847107e-02 1.145856678485870361e-01 4.972421824932098389e-01 1.183830022811889648e+00 1.318979024887084961e+00
5.000000000000000000e+02 4.714636877179145813e-02 2.591464109718799591e-02 7.794319838285446167e-02 5.090416073799133301e-01 1.177424073219299316e+00 1.291861057281494141e+00 4.714636877179145813e-02 2.591464109718799591e-02 7.794319838285446167e-02 5.090416073799133301e-01 1.177424073219299316e+00 1.291861057281494141e+00
6.000000000000000000e+02 5.762452259659767151e-02 2.971773222088813782e-02 8.858963102102279663e-02 5.011520981788635254e-01 1.178485512733459473e+00 1.124308466911315918e+00 5.762452259659767151e-02 2.971773222088813782e-02 8.858963102102279663e-02 5.011520981788635254e-01 1.178485512733459473e+00 1.124308466911315918e+00
7.000000000000000000e+02 5.958564579486846924e-02 2.804749459028244019e-02 8.089324831962585449e-02 5.003985762596130371e-01 1.178761005401611328e+00 1.080870985984802246e+00 5.958564579486846924e-02 2.804749459028244019e-02 8.089324831962585449e-02 5.003985762596130371e-01 1.178761005401611328e+00 1.080870985984802246e+00
8.000000000000000000e+02 5.725212022662162781e-02 2.548979036509990692e-02 7.130417972803115845e-02 5.000484585762023926e-01 1.177128911018371582e+00 1.058139920234680176e+00 5.725212022662162781e-02 2.548979036509990692e-02 7.130417972803115845e-02 5.000484585762023926e-01 1.177128911018371582e+00 1.058139920234680176e+00
9.000000000000000000e+02 5.151597410440444946e-02 2.050380408763885498e-02 6.051775068044662476e-02 5.001819729804992676e-01 1.175155043601989746e+00 1.041388392448425293e+00 5.151597410440444946e-02 2.050380408763885498e-02 6.051775068044662476e-02 5.001819729804992676e-01 1.175155043601989746e+00 1.041388392448425293e+00
1.000000000000000000e+03 4.535143822431564331e-02 1.994495838880538940e-02 4.706709831953048706e-02 5.028663873672485352e-01 1.175879120826721191e+00 1.040690183639526367e+00 4.535143822431564331e-02 1.994495838880538940e-02 4.706709831953048706e-02 5.028663873672485352e-01 1.175879120826721191e+00 1.040690183639526367e+00
1.100000000000000000e+03 4.720790684223175049e-02 1.783022843301296234e-02 4.629836231470108032e-02 4.976537227630615234e-01 1.172358989715576172e+00 1.013177990913391113e+00 4.720790684223175049e-02 1.783022843301296234e-02 4.629836231470108032e-02 4.976537227630615234e-01 1.172358989715576172e+00 1.013177990913391113e+00
1.200000000000000000e+03 5.024385079741477966e-02 1.889172568917274475e-02 4.667403548955917358e-02 4.961366057395935059e-01 1.171669721603393555e+00 9.999603033065795898e-01 5.024385079741477966e-02 1.889172568917274475e-02 4.667403548955917358e-02 4.961366057395935059e-01 1.171669721603393555e+00 9.999603033065795898e-01
1.300000000000000000e+03 3.829149901866912842e-02 1.495494041591882706e-02 3.584350645542144775e-02 5.017916560173034668e-01 1.171376943588256836e+00 1.005376338958740234e+00 3.829149901866912842e-02 1.495494041591882706e-02 3.584350645542144775e-02 5.017916560173034668e-01 1.171376943588256836e+00 1.005376338958740234e+00
1.400000000000000000e+03 4.353099688887596130e-02 1.371996197849512100e-02 3.818864375352859497e-02 4.970906376838684082e-01 1.169057130813598633e+00 9.778066277503967285e-01 4.353099688887596130e-02 1.371996197849512100e-02 3.818864375352859497e-02 4.970906376838684082e-01 1.169057130813598633e+00 9.778066277503967285e-01
1.500000000000000000e+03 3.408968076109886169e-02 1.970311626791954041e-02 3.081037476658821106e-02 4.982326626777648926e-01 1.165956258773803711e+00 9.964439272880554199e-01 3.408968076109886169e-02 1.970311626791954041e-02 3.081037476658821106e-02 4.982326626777648926e-01 1.165956258773803711e+00 9.964439272880554199e-01
1.600000000000000000e+03 4.472309723496437073e-02 1.539826672524213791e-02 3.699326515197753906e-02 4.924683868885040283e-01 1.166664361953735352e+00 9.508347511291503906e-01 4.472309723496437073e-02 1.539826672524213791e-02 3.699326515197753906e-02 4.924683868885040283e-01 1.166664361953735352e+00 9.508347511291503906e-01
1.700000000000000000e+03 4.725252091884613037e-02 1.393413543701171875e-02 4.098669067025184631e-02 4.946757555007934570e-01 1.168391466140747070e+00 9.425933361053466797e-01 4.725252091884613037e-02 1.393413543701171875e-02 4.098669067025184631e-02 4.946757555007934570e-01 1.168391466140747070e+00 9.425933361053466797e-01
1.800000000000000000e+03 3.873198851943016052e-02 1.128964405506849289e-02 3.226371854543685913e-02 4.929051399230957031e-01 1.164293646812438965e+00 9.289122223854064941e-01 3.873198851943016052e-02 1.128964405506849289e-02 3.226371854543685913e-02 4.929051399230957031e-01 1.164293646812438965e+00 9.289122223854064941e-01
1.900000000000000000e+03 3.163004294037818909e-02 1.454237941652536392e-02 3.038379177451133728e-02 4.948996007442474365e-01 1.161238312721252441e+00 9.242559075355529785e-01 3.163004294037818909e-02 1.454237941652536392e-02 3.038379177451133728e-02 4.948996007442474365e-01 1.161238312721252441e+00 9.242559075355529785e-01
2.000000000000000000e+03 3.152931109070777893e-02 2.381123043596744537e-02 4.261449724435806274e-02 4.994643628597259521e-01 1.160286307334899902e+00 9.435527324676513672e-01 3.152931109070777893e-02 2.381123043596744537e-02 4.261449724435806274e-02 4.994643628597259521e-01 1.160286307334899902e+00 9.435527324676513672e-01
2.100000000000000000e+03 2.995542995631694794e-02 1.508130691945552826e-02 2.751390635967254639e-02 4.954629540443420410e-01 1.159886956214904785e+00 9.085056781768798828e-01 2.995542995631694794e-02 1.508130691945552826e-02 2.751390635967254639e-02 4.954629540443420410e-01 1.159886956214904785e+00 9.085056781768798828e-01
2.200000000000000000e+03 2.741584740579128265e-02 1.899614371359348297e-02 3.047577664256095886e-02 4.949066042900085449e-01 1.157710433006286621e+00 9.059388637542724609e-01 2.741584740579128265e-02 1.899614371359348297e-02 3.047577664256095886e-02 4.949066042900085449e-01 1.157710433006286621e+00 9.059388637542724609e-01
2.300000000000000000e+03 3.198094293475151062e-02 1.174722705036401749e-02 2.556080371141433716e-02 4.927282035350799561e-01 1.157535552978515625e+00 8.836749196052551270e-01 3.198094293475151062e-02 1.174722705036401749e-02 2.556080371141433716e-02 4.927282035350799561e-01 1.157535552978515625e+00 8.836749196052551270e-01
2.400000000000000000e+03 3.238535299897193909e-02 1.146700233221054077e-02 2.535358630120754242e-02 4.918706417083740234e-01 1.156477928161621094e+00 8.746460676193237305e-01 3.238535299897193909e-02 1.146700233221054077e-02 2.535358630120754242e-02 4.918706417083740234e-01 1.156477928161621094e+00 8.746460676193237305e-01
2.500000000000000000e+03 3.141937404870986938e-02 1.150917075574398041e-02 2.430610731244087219e-02 4.919252693653106689e-01 1.155431866645812988e+00 8.679444789886474609e-01 3.141937404870986938e-02 1.150917075574398041e-02 2.430610731244087219e-02 4.919252693653106689e-01 1.155431866645812988e+00 8.679444789886474609e-01
2.600000000000000000e+03 3.003609739243984222e-02 1.211411878466606140e-02 2.413809299468994141e-02 4.916997551918029785e-01 1.154761433601379395e+00 8.623825907707214355e-01 3.003609739243984222e-02 1.211411878466606140e-02 2.413809299468994141e-02 4.916997551918029785e-01 1.154761433601379395e+00 8.623825907707214355e-01
2.700000000000000000e+03 3.415023162961006165e-02 1.696459203958511353e-02 3.068654984235763550e-02 4.921053647994995117e-01 1.156896114349365234e+00 8.767514228820800781e-01 3.415023162961006165e-02 1.696459203958511353e-02 3.068654984235763550e-02 4.921053647994995117e-01 1.156896114349365234e+00 8.767514228820800781e-01
2.800000000000000000e+03 2.984939143061637878e-02 1.737045496702194214e-02 3.050716966390609741e-02 4.921747744083404541e-01 1.151568412780761719e+00 8.648254275321960449e-01 2.984939143061637878e-02 1.737045496702194214e-02 3.050716966390609741e-02 4.921747744083404541e-01 1.151568412780761719e+00 8.648254275321960449e-01
2.900000000000000000e+03 2.919266931712627411e-02 1.173105370253324509e-02 2.234751172363758087e-02 4.903745651245117188e-01 1.151570200920104980e+00 8.430607914924621582e-01 2.919266931712627411e-02 1.173105370253324509e-02 2.234751172363758087e-02 4.903745651245117188e-01 1.151570200920104980e+00 8.430607914924621582e-01
3.000000000000000000e+03 2.977961301803588867e-02 1.564006693661212921e-02 3.196785971522331238e-02 4.895385205745697021e-01 1.154274940490722656e+00 8.639873266220092773e-01 2.977961301803588867e-02 1.564006693661212921e-02 3.196785971522331238e-02 4.895385205745697021e-01 1.154274940490722656e+00 8.639873266220092773e-01
3.100000000000000000e+03 2.914351038634777069e-02 1.314235478639602661e-02 2.565662562847137451e-02 4.916108250617980957e-01 1.148449182510375977e+00 8.490877747535705566e-01 2.914351038634777069e-02 1.314235478639602661e-02 2.565662562847137451e-02 4.916108250617980957e-01 1.148449182510375977e+00 8.490877747535705566e-01
3.200000000000000000e+03 2.870319038629531860e-02 1.119410060346126556e-02 2.254166640341281891e-02 4.896418750286102295e-01 1.147652864456176758e+00 8.308165073394775391e-01 2.870319038629531860e-02 1.119410060346126556e-02 2.254166640341281891e-02 4.896418750286102295e-01 1.147652864456176758e+00 8.308165073394775391e-01
3.300000000000000000e+03 2.798280678689479828e-02 1.194708701223134995e-02 2.560287900269031525e-02 4.868953824043273926e-01 1.141019940376281738e+00 8.179706335067749023e-01 2.798280678689479828e-02 1.194708701223134995e-02 2.560287900269031525e-02 4.868953824043273926e-01 1.141019940376281738e+00 8.179706335067749023e-01
3.400000000000000000e+03 2.724375016987323761e-02 1.709868200123310089e-02 4.155515506863594055e-02 4.918926954269409180e-01 1.144101619720458984e+00 8.245927095413208008e-01 2.724375016987323761e-02 1.709868200123310089e-02 4.155515506863594055e-02 4.918926954269409180e-01 1.144101619720458984e+00 8.245927095413208008e-01
3.500000000000000000e+03 2.567374892532825470e-02 1.195627171546220779e-02 2.284847944974899292e-02 4.864479601383209229e-01 1.139987826347351074e+00 8.089841604232788086e-01 2.567374892532825470e-02 1.195627171546220779e-02 2.284847944974899292e-02 4.864479601383209229e-01 1.139987826347351074e+00 8.089841604232788086e-01
3.600000000000000000e+03 2.885315939784049988e-02 3.901350498199462891e-02 7.672835886478424072e-02 4.987030327320098877e-01 1.142306089401245117e+00 9.752819538116455078e-01 2.885315939784049988e-02 3.901350498199462891e-02 7.672835886478424072e-02 4.987030327320098877e-01 1.142306089401245117e+00 9.752819538116455078e-01
3.700000000000000000e+03 2.515281736850738525e-02 1.462370622903108597e-02 2.803792431950569153e-02 4.852155148983001709e-01 1.137977242469787598e+00 8.076701164245605469e-01 2.515281736850738525e-02 1.462370622903108597e-02 2.803792431950569153e-02 4.852155148983001709e-01 1.137977242469787598e+00 8.076701164245605469e-01
3.800000000000000000e+03 2.485907077789306641e-02 1.279102545231580734e-02 2.341570332646369934e-02 4.847975969314575195e-01 1.139997124671936035e+00 7.990217804908752441e-01 2.485907077789306641e-02 1.279102545231580734e-02 2.341570332646369934e-02 4.847975969314575195e-01 1.139997124671936035e+00 7.990217804908752441e-01
