# x
2.232089996337890625e+01 4.814169883728027344e+00 8.280000305175781250e+01
1.646109962463378906e+01 7.161590099334716797e+00 8.090000152587890625e+01
1.825670051574707031e+01 7.004179954528808594e+00 8.259999847412109375e+01
2.193359947204589844e+01 1.164970016479492188e+01 8.180000305175781250e+01
2.290019989013671875e+01 1.079349994659423828e+01 8.159999847412109375e+01
2.020439910888671875e+01 9.434789657592773438e+00 8.150000000000000000e+01
1.662070083618164062e+01 9.745989799499511719e+00 8.209999847412109375e+01
1.995590019226074219e+01 8.121299743652343750e+00 8.290000152587890625e+01
1.863689994812011719e+01 7.867179870605468750e+00 8.140000152587890625e+01
1.788249969482421875e+01 7.854249954223632812e+00 8.250000000000000000e+01
2.020689964294433594e+01 9.593219757080078125e+00 8.150000000000000000e+01
1.652339935302734375e+01 1.136320018768310547e+01 8.190000152587890625e+01
2.205990028381347656e+01 9.451749801635742188e+00 8.109999847412109375e+01
2.039450073242187500e+01 1.015929985046386719e+01 8.230000305175781250e+01
1.845269966125488281e+01 5.249549865722656250e+00 8.109999847412109375e+01
1.987199974060058594e+01 4.315110206604003906e+00 8.119999694824218750e+01
2.049580001831054688e+01 1.190939998626708984e+01 8.230000305175781250e+01
2.098450088500976562e+01 1.142099952697753906e+01 8.240000152587890625e+01
1.974740028381347656e+01 7.769430160522460938e+00 8.019999694824218750e+01
1.911750030517578125e+01 1.004240036010742188e+01 8.090000152587890625e+01
1.609770011901855469e+01 6.884990215301513672e+00 8.169999694824218750e+01
1.912409973144531250e+01 1.033349990844726562e+01 8.300000000000000000e+01
1.620989990234375000e+01 7.006659984588623047e+00 8.069999694824218750e+01
2.300539970397949219e+01 1.188589954376220703e+01 8.100000000000000000e+01
1.709650039672851562e+01 9.244660377502441406e+00 8.140000152587890625e+01
1.660630035400390625e+01 5.578020095825195312e+00 8.190000152587890625e+01
2.291839981079101562e+01 8.887820243835449219e+00 8.080000305175781250e+01
2.109230041503906250e+01 5.698520183563232422e+00 8.030000305175781250e+01
1.615119934082031250e+01 9.872329711914062500e+00 8.019999694824218750e+01
1.648419952392578125e+01 1.018859958648681641e+01 8.209999847412109375e+01
1.931480026245117188e+01 9.010749816894531250e+00 8.140000152587890625e+01
2.001320075988769531e+01 8.526129722595214844e+00 8.259999847412109375e+01
2.422220039367675781e+01 6.477439880371093750e+00 8.169999694824218750e+01
1.816290092468261719e+01 5.688250064849853516e+00 8.169999694824218750e+01
2.012689971923828125e+01 9.984510421752929688e+00 8.050000000000000000e+01
1.842000007629394531e+01 7.060389995574951172e+00 8.100000000000000000e+01
1.669799995422363281e+01 6.452199935913085938e+00 8.190000152587890625e+01
2.057530021667480469e+01 7.165520191192626953e+00 8.140000152587890625e+01
2.368880081176757812e+01 6.113309860229492188e+00 8.130000305175781250e+01
2.483539962768554688e+01 7.777860164642333984e+00 8.159999847412109375e+01
1.915929985046386719e+01 5.505310058593750000e+00 8.109999847412109375e+01
1.663240051269531250e+01 1.154870033264160156e+01 8.090000152587890625e+01
2.383259963989257812e+01 4.248579978942871094e+00 8.250000000000000000e+01
2.099920082092285156e+01 1.051679992675781250e+01 8.119999694824218750e+01
2.128980064392089844e+01 7.536409854888916016e+00 8.219999694824218750e+01
1.803779983520507812e+01 7.406819820404052734e+00 8.230000305175781250e+01
1.738459968566894531e+01 4.367459774017333984e+00 8.050000000000000000e+01
2.234980010986328125e+01 4.499899864196777344e+00 8.250000000000000000e+01
1.643670082092285156e+01 8.621649742126464844e+00 8.009999847412109375e+01
1.818510055541992188e+01 4.753799915313720703e+00 8.250000000000000000e+01
1.873030090332031250e+01 4.068210124969482422e+00 8.169999694824218750e+01
2.498270034790039062e+01 9.658670425415039062e+00 8.190000152587890625e+01
2.205990028381347656e+01 9.451749801635742188e+00 8.280000305175781250e+01
1.853899955749511719e+01 4.975759983062744141e+00 8.269999694824218750e+01
1.707909965515136719e+01 8.683110237121582031e+00 8.209999847412109375e+01
1.602860069274902344e+01 6.752749919891357422e+00 8.269999694824218750e+01
1.892280006408691406e+01 8.946579933166503906e+00 8.269999694824218750e+01
1.621290016174316406e+01 1.121800041198730469e+01 8.230000305175781250e+01
1.715119934082031250e+01 7.686319828033447266e+00 8.109999847412109375e+01
