# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.236587185412645340e-03 7.695700526237487793e-01 9.361465461552143097e-03 1.634910702705383301e-01 6.292231846600770950e-03 7.695700526237487793e-01 9.361465461552143097e-03 1.634910702705383301e-01
1.000000000000000000e+03 3.178931772708892822e-03 5.396995227783918381e-03 6.362440995872020721e-03 2.024399116635322571e-03 2.271197736263275146e-03 5.396995227783918381e-03 6.362440995872020721e-03 2.024399116635322571e-03
2.000000000000000000e+03 9.099942981265485287e-04 4.807907971553504467e-04 2.420243341475725174e-03 8.596751722507178783e-04 6.144103826954960823e-04 4.807907971553504467e-04 2.420243341475725174e-03 8.596751722507178783e-04
3.000000000000000000e+03 5.103200091980397701e-04 3.186539979651570320e-04 1.564911683090031147e-03 5.743039655499160290e-04 3.658091300167143345e-04 3.186539979651570320e-04 1.564911683090031147e-03 5.743039655499160290e-04
4.000000000000000000e+03 3.023338213097304106e-04 2.124734892277047038e-04 1.016183523461222649e-03 4.035431484226137400e-04 2.094411320285871625e-04 2.124734892277047038e-04 1.016183523461222649e-03 4.035431484226137400e-04
5.000000000000000000e+03 2.951450878754258156e-04 1.708160998532548547e-04 7.631247281096875668e-04 3.446816699579358101e-04 2.529940393287688494e-04 1.708160998532548547e-04 7.631247281096875668e-04 3.446816699579358101e-04
6.000000000000000000e+03 1.748039212543517351e-04 1.316187408519908786e-04 6.501939496956765652e-04 3.173105651512742043e-04 1.187574744108133018e-04 1.316187408519908786e-04 6.501939496956765652e-04 3.173105651512742043e-04
7.000000000000000000e+03 3.994298167526721954e-04 1.113367325160652399e-04 5.316743045113980770e-04 3.479501465335488319e-04 3.647796111181378365e-04 1.113367325160652399e-04 5.316743045113980770e-04 3.479501465335488319e-04
8.000000000000000000e+03 1.523742976132780313e-04 9.725510608404874802e-05 4.540959489531815052e-04 3.001356380991637707e-04 1.075382315320894122e-04 9.725510608404874802e-05 4.540959489531815052e-04 3.001356380991637707e-04
9.000000000000000000e+03 2.373750467086210847e-04 8.060933032538741827e-05 4.423311620485037565e-04 2.903765125665813684e-04 1.819568569771945477e-04 8.060933032538741827e-05 4.423311620485037565e-04 2.903765125665813684e-04
1.000000000000000000e+04 1.415388251189142466e-04 7.000768528087064624e-05 3.193367447238415480e-04 2.878015220630913973e-04 1.001797354547306895e-04 7.000768528087064624e-05 3.193367447238415480e-04 2.878015220630913973e-04
1.100000000000000000e+04 1.319779403274878860e-04 6.067988215363584459e-05 2.617419231683015823e-04 2.854489139281213284e-04 9.418684931006282568e-05 6.067988215363584459e-05 2.617419231683015823e-04 2.854489139281213284e-04
1.200000000000000000e+04 1.210548944072797894e-04 5.261993283056654036e-05 2.152158995158970356e-04 2.756580361165106297e-04 8.651400275994092226e-05 5.261993283056654036e-05 2.152158995158970356e-04 2.756580361165106297e-04
1.300000000000000000e+04 1.139285304816439748e-04 4.662815626943483949e-05 1.777695142664015293e-04 2.658247249200940132e-04 8.344071829924359918e-05 4.662815626943483949e-05 1.777695142664015293e-04 2.658247249200940132e-04
1.400000000000000000e+04 1.054748427122831345e-04 4.245566015015356243e-05 1.451968564651906490e-04 2.609356306493282318e-04 7.791123061906546354e-05 4.245566015015356243e-05 1.451968564651906490e-04 2.609356306493282318e-04
1.500000000000000000e+04 9.559782483847811818e-05 3.917897993233054876e-05 1.219803234562277794e-04 2.542474539950489998e-04 7.292313966900110245e-05 3.917897993233054876e-05 1.219803234562277794e-04 2.542474539950489998e-04
1.600000000000000000e+04 8.423837425652891397e-05 3.675885818665847182e-05 1.053941159625537694e-04 2.476314257364720106e-04 6.784652941860258579e-05 3.675885818665847182e-05 1.053941159625537694e-04 2.476314257364720106e-04
