# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.424483895301818848e-01 7.410064935684204102e-01 3.280818760395050049e-01 6.203655600547790527e-01 7.133178114891052246e-01 7.410064935684204102e-01 3.280818760395050049e-01 6.203655600547790527e-01
1.000000000000000000e+03 1.869429647922515869e-02 4.157785326242446899e-02 3.563838079571723938e-02 3.234011819586157799e-04 2.282698825001716614e-02 4.157785326242446899e-02 3.563838079571723938e-02 3.234011819586157799e-04
2.000000000000000000e+03 1.578348455950617790e-03 1.762836356647312641e-03 5.179238040000200272e-03 3.886375925503671169e-04 1.712238299660384655e-03 1.762836356647312641e-03 5.179238040000200272e-03 3.886375925503671169e-04
3.000000000000000000e+03 6.503811455331742764e-04 4.801572067663073540e-04 2.871192060410976410e-03 2.404887782176956534e-04 7.465203525498509407e-04 4.801572067663073540e-04 2.871192060410976410e-03 2.404887782176956534e-04
4.000000000000000000e+03 2.611778909340500832e-04 2.328672853764146566e-04 1.506231725215911865e-03 5.983811570331454277e-05 2.938538673333823681e-04 2.328672853764146566e-04 1.506231725215911865e-03 5.983811570331454277e-05
5.000000000000000000e+03 1.710776705294847488e-04 1.416487357346341014e-04 1.009320840239524841e-03 1.463518401578767225e-05 1.875607413239777088e-04 1.416487357346341014e-04 1.009320840239524841e-03 1.463518401578767225e-05
6.000000000000000000e+03 1.483896921854466200e-04 1.095129337045364082e-04 8.053800556808710098e-04 1.531748239358421415e-05 1.785658969311043620e-04 1.095129337045364082e-04 8.053800556808710098e-04 1.531748239358421415e-05
7.000000000000000000e+03 1.509756548330187798e-04 8.765306847635656595e-05 6.839489797130227089e-04 2.136494913429487497e-05 1.839723408920690417e-04 8.765306847635656595e-05 6.839489797130227089e-04 2.136494913429487497e-05
8.000000000000000000e+03 1.486340770497918129e-04 7.223572174552828074e-05 5.900028627365827560e-04 2.472298729117028415e-05 1.785060157999396324e-04 7.223572174552828074e-05 5.900028627365827560e-04 2.472298729117028415e-05
9.000000000000000000e+03 1.425142254447564483e-04 5.979554771329276264e-05 5.096305394545197487e-04 2.607732130854856223e-05 1.675764651736244559e-04 5.979554771329276264e-05 5.096305394545197487e-04 2.607732130854856223e-05
1.000000000000000000e+04 2.375446783844381571e-04 5.362524825613945723e-05 4.904461093246936798e-04 1.038480149873066694e-05 2.782273804768919945e-04 5.362524825613945723e-05 4.904461093246936798e-04 1.038480149873066694e-05
1.100000000000000000e+04 8.671123068779706955e-04 7.153939077397808433e-05 5.976757965981960297e-04 6.427186599466949701e-05 8.822052623145282269e-04 7.153939077397808433e-05 5.976757965981960297e-04 6.427186599466949701e-05
1.200000000000000000e+04 1.309634826611727476e-04 3.381846909178420901e-05 3.207143745385110378e-04 2.198061520175542682e-05 1.526609266875311732e-04 3.381846909178420901e-05 3.207143745385110378e-04 2.198061520175542682e-05
1.300000000000000000e+04 1.273167144972831011e-04 2.836572457454167306e-05 2.743475197348743677e-04 2.442776349198538810e-05 1.485346874687820673e-04 2.836572457454167306e-05 2.743475197348743677e-04 2.442776349198538810e-05
1.400000000000000000e+04 1.230153429787606001e-04 2.446378675813321024e-05 2.402146783424541354e-04 2.643674088176339865e-05 1.439310144633054733e-04 2.446378675813321024e-05 2.402146783424541354e-04 2.643674088176339865e-05
1.500000000000000000e+04 1.168503586086444557e-04 2.197448884544428438e-05 2.162073360523208976e-04 2.198491165472660214e-05 1.397330488543957472e-04 2.197448884544428438e-05 2.162073360523208976e-04 2.198491165472660214e-05
1.600000000000000000e+04 1.089836296159774065e-04 2.004065208893734962e-05 1.962448877748101950e-04 2.060825863736681640e-05 1.311535015702247620e-04 2.004065208893734962e-05 1.962448877748101950e-04 2.060825863736681640e-05
1.700000000000000000e+04 1.031912615871988237e-04 1.829467873903922737e-05 1.753755204845219851e-04 2.258168387925252318e-05 1.237197138834744692e-04 1.829467873903922737e-05 1.753755204845219851e-04 2.258168387925252318e-05
1.800000000000000000e+04 1.027836478897370398e-04 1.684071503404993564e-05 1.595362409716472030e-04 2.684208993741776794e-05 1.189871545648202300e-04 1.684071503404993564e-05 1.595362409716472030e-04 2.684208993741776794e-05
1.900000000000000000e+04 8.740751945879310369e-05 1.607745252840686589e-05 1.495843462180346251e-04 2.011295146076008677e-05 1.072553859557956457e-04 1.607745252840686589e-05 1.495843462180346251e-04 2.011295146076008677e-05
2.000000000000000000e+04 7.846327207516878843e-05 1.536617128294892609e-05 1.420159096596762538e-04 1.714268182695377618e-05 9.842334839049726725e-05 1.536617128294892609e-05 1.420159096596762538e-04 1.714268182695377618e-05
2.100000000000000000e+04 7.130539597710594535e-05 1.458441511204000562e-05 1.338191941613331437e-04 1.625434924790170044e-05 9.076969581656157970e-05 1.458441511204000562e-05 1.338191941613331437e-04 1.625434924790170044e-05
2.200000000000000000e+04 6.456606934079900384e-05 1.403553687850944698e-05 1.272274530492722988e-04 1.516797783551737666e-05 8.324914961121976376e-05 1.403553687850944698e-05 1.272274530492722988e-04 1.516797783551737666e-05
2.300000000000000000e+04 6.155307346489280462e-05 1.304591023654211313e-05 1.184614375233650208e-04 2.031185067608021200e-05 7.758021092740818858e-05 1.304591023654211313e-05 1.184614375233650208e-04 2.031185067608021200e-05
2.400000000000000000e+04 5.304924343363381922e-05 1.308105674979742616e-05 1.144450870924629271e-04 1.439190600649453700e-05 7.039576303213834763e-05 1.308105674979742616e-05 1.144450870924629271e-04 1.439190600649453700e-05
2.500000000000000000e+04 4.775910565513186157e-05 1.274725400435272604e-05 1.091756494133733213e-04 1.419215277564944699e-05 6.369334005285054445e-05 1.274725400435272604e-05 1.091756494133733213e-04 1.419215277564944699e-05
2.600000000000000000e+04 4.319460276747122407e-05 1.252011861652135849e-05 1.043466327246278524e-04 1.386143230774905533e-05 5.818994395667687058e-05 1.252011861652135849e-05 1.043466327246278524e-04 1.386143230774905533e-05
2.700000000000000000e+04 3.924296106561087072e-05 1.235399849974783137e-05 9.985449287341907620e-05 1.353900006506592035e-05 5.370660801418125629e-05 1.235399849974783137e-05 9.985449287341907620e-05 1.353900006506592035e-05
2.800000000000000000e+04 3.551592817530035973e-05 1.224801053467672318e-05 9.566540393279865384e-05 1.323955802945420146e-05 4.902690852759405971e-05 1.224801053467672318e-05 9.566540393279865384e-05 1.323955802945420146e-05
2.900000000000000000e+04 3.218341225874610245e-05 1.219026489707175642e-05 9.186807437799870968e-05 1.291531043534632772e-05 4.475405876291915774e-05 1.219026489707175642e-05 9.186807437799870968e-05 1.291531043534632772e-05
3.000000000000000000e+04 2.917911660915706307e-05 1.217541739606531337e-05 8.834791515255346894e-05 1.257390977116301656e-05 4.085818000021390617e-05 1.217541739606531337e-05 8.834791515255346894e-05 1.257390977116301656e-05
