0 [0.0000e+00, 0.0000e+00]
63300 [1.0039e-01, 9.9309e-02]
63400 [1.0039e-01, 9.9310e-02]
63500 [1.0038e-01, 9.9309e-02]
63600 [1.0038e-01, 9.9298e-02]
63700 [1.0038e-01, 9.9310e-02]
63800 [1.0038e-01, 9.9311e-02]
63900 [1.0039e-01, 9.9308e-02]
64000 [1.0038e-01, 9.9311e-02]
64100 [1.0038e-01, 9.9310e-02]
64200 [1.0038e-01, 9.9312e-02]
64300 [1.0038e-01, 9.9304e-02]
64400 [1.0038e-01, 9.9312e-02]
64500 [1.0038e-01, 9.9313e-02]
64600 [1.0038e-01, 9.9307e-02]
64700 [1.0037e-01, 9.9296e-02]
64800 [1.0038e-01, 9.9313e-02]
64900 [1.0038e-01, 9.9313e-02]
65000 [1.0038e-01, 9.9306e-02]
65100 [1.0037e-01, 9.9312e-02]
65200 [1.0037e-01, 9.9314e-02]
65300 [1.0038e-01, 9.9314e-02]
65400 [1.0037e-01, 9.9315e-02]
65500 [1.0037e-01, 9.9315e-02]
65600 [1.0037e-01, 9.9313e-02]
65700 [1.0037e-01, 9.9317e-02]
65800 [1.0037e-01, 9.9316e-02]
65900 [1.0037e-01, 9.9318e-02]
66000 [1.0037e-01, 9.9314e-02]
66100 [1.0037e-01, 9.9316e-02]
66200 [1.0038e-01, 9.9332e-02]
66300 [1.0037e-01, 9.9317e-02]
66400 [1.0037e-01, 9.9318e-02]
66500 [1.0037e-01, 9.9317e-02]
66600 [1.0037e-01, 9.9317e-02]
66700 [1.0037e-01, 9.9318e-02]
66800 [1.0036e-01, 9.9316e-02]
66900 [1.0037e-01, 9.9315e-02]
67000 [1.0037e-01, 9.9316e-02]
67100 [1.0036e-01, 9.9317e-02]
67200 [1.0036e-01, 9.9318e-02]
67300 [1.0036e-01, 9.9314e-02]
67400 [1.0036e-01, 9.9320e-02]
67500 [1.0036e-01, 9.9332e-02]
67600 [1.0037e-01, 9.9312e-02]
67700 [1.0036e-01, 9.9320e-02]
67800 [1.0036e-01, 9.9318e-02]
67900 [1.0036e-01, 9.9320e-02]
68000 [1.0036e-01, 9.9320e-02]
68100 [1.0036e-01, 9.9323e-02]
68200 [1.0036e-01, 9.9320e-02]
68300 [1.0036e-01, 9.9319e-02]
68400 [1.0036e-01, 9.9320e-02]
68500 [1.0036e-01, 9.9321e-02]
68600 [1.0036e-01, 9.9321e-02]
68700 [1.0035e-01, 9.9319e-02]
68800 [1.0036e-01, 9.9321e-02]
68900 [1.0036e-01, 9.9323e-02]
69000 [1.0037e-01, 9.9308e-02]
69100 [1.0032e-01, 9.9310e-02]
69200 [1.0035e-01, 9.9322e-02]
69300 [1.0035e-01, 9.9326e-02]
69400 [1.0035e-01, 9.9327e-02]
69500 [1.0035e-01, 9.9323e-02]
69600 [1.0035e-01, 9.9322e-02]
69700 [1.0034e-01, 9.9319e-02]
69800 [1.0035e-01, 9.9324e-02]
69900 [1.0034e-01, 9.9322e-02]
70000 [1.0035e-01, 9.9329e-02]
70100 [1.0035e-01, 9.9324e-02]
70200 [1.0034e-01, 9.9323e-02]
70300 [1.0036e-01, 9.9330e-02]
70400 [1.0035e-01, 9.9324e-02]
70500 [1.0034e-01, 9.9318e-02]
70600 [1.0035e-01, 9.9319e-02]
70700 [1.0035e-01, 9.9324e-02]
70800 [1.0036e-01, 9.9323e-02]
70900 [1.0034e-01, 9.9328e-02]
71000 [1.0034e-01, 9.9325e-02]
71100 [1.0034e-01, 9.9325e-02]
71200 [1.0034e-01, 9.9339e-02]
71300 [1.0034e-01, 9.9322e-02]
71400 [1.0034e-01, 9.9325e-02]
71500 [1.0033e-01, 9.9357e-02]
71600 [1.0036e-01, 9.9333e-02]
71700 [1.0034e-01, 9.9326e-02]
71800 [1.0034e-01, 9.9326e-02]
71900 [1.0035e-01, 9.9328e-02]
72000 [1.0034e-01, 9.9326e-02]
72100 [1.0034e-01, 9.9325e-02]
72200 [1.0033e-01, 9.9319e-02]
72300 [1.0034e-01, 9.9327e-02]
72400 [1.0034e-01, 9.9330e-02]
72500 [1.0033e-01, 9.9324e-02]
72600 [1.0034e-01, 9.9328e-02]
72700 [1.0033e-01, 9.9327e-02]
72800 [1.0034e-01, 9.9327e-02]
72900 [1.0034e-01, 9.9332e-02]
73000 [1.0033e-01, 9.9328e-02]
73100 [1.0033e-01, 9.9328e-02]
73200 [1.0035e-01, 9.9348e-02]
73300 [1.0033e-01, 9.9329e-02]
73400 [1.0033e-01, 9.9327e-02]
73500 [1.0035e-01, 9.9350e-02]
73600 [1.0033e-01, 9.9329e-02]
73700 [1.0033e-01, 9.9332e-02]
73800 [1.0033e-01, 9.9318e-02]
73900 [1.0033e-01, 9.9330e-02]
74000 [1.0033e-01, 9.9313e-02]
74100 [1.0033e-01, 9.9331e-02]
74200 [1.0033e-01, 9.9337e-02]
74300 [1.0033e-01, 9.9330e-02]
74400 [1.0033e-01, 9.9327e-02]
74500 [1.0033e-01, 9.9330e-02]
74600 [1.0033e-01, 9.9331e-02]
74700 [1.0032e-01, 9.9330e-02]
74800 [1.0033e-01, 9.9330e-02]
74900 [1.0031e-01, 9.9327e-02]
75000 [1.0032e-01, 9.9333e-02]
75100 [1.0032e-01, 9.9331e-02]
75200 [1.0032e-01, 9.9331e-02]
75300 [1.0032e-01, 9.9331e-02]
75400 [1.0032e-01, 9.9331e-02]
75500 [1.0032e-01, 9.9330e-02]
75600 [1.0032e-01, 9.9332e-02]
75700 [1.0032e-01, 9.9332e-02]
75800 [1.0032e-01, 9.9332e-02]
75900 [1.0033e-01, 9.9332e-02]
76000 [1.0032e-01, 9.9335e-02]
76100 [1.0032e-01, 9.9332e-02]
76200 [1.0032e-01, 9.9332e-02]
76300 [1.0032e-01, 9.9333e-02]
76400 [1.0031e-01, 9.9331e-02]
76500 [1.0033e-01, 9.9345e-02]
76600 [1.0032e-01, 9.9333e-02]
76700 [1.0033e-01, 9.9318e-02]
76800 [1.0032e-01, 9.9333e-02]
76900 [1.0032e-01, 9.9333e-02]
77000 [1.0031e-01, 9.9337e-02]
77100 [1.0031e-01, 9.9331e-02]
77200 [1.0031e-01, 9.9333e-02]
77300 [1.0032e-01, 9.9333e-02]
77400 [1.0033e-01, 9.9335e-02]
77500 [1.0031e-01, 9.9334e-02]
77600 [1.0031e-01, 9.9334e-02]
77700 [1.0032e-01, 9.9335e-02]
77800 [1.0031e-01, 9.9334e-02]
77900 [1.0031e-01, 9.9334e-02]
78000 [1.0031e-01, 9.9316e-02]
78100 [1.0031e-01, 9.9334e-02]
78200 [1.0031e-01, 9.9335e-02]
78300 [1.0031e-01, 9.9335e-02]
78400 [1.0031e-01, 9.9335e-02]
78500 [1.0031e-01, 9.9334e-02]
78600 [1.0031e-01, 9.9336e-02]
78700 [1.0033e-01, 9.9338e-02]
78800 [1.0031e-01, 9.9335e-02]
78900 [1.0031e-01, 9.9332e-02]
79000 [1.0030e-01, 9.9330e-02]
79100 [1.0031e-01, 9.9336e-02]
79200 [1.0031e-01, 9.9330e-02]
79300 [1.0031e-01, 9.9340e-02]
79400 [1.0031e-01, 9.9336e-02]
79500 [1.0031e-01, 9.9336e-02]
79600 [1.0031e-01, 9.9335e-02]
79700 [1.0030e-01, 9.9334e-02]
79800 [1.0031e-01, 9.9340e-02]
79900 [1.0032e-01, 9.9354e-02]
80000 [1.0030e-01, 9.9336e-02]
80100 [1.0031e-01, 9.9330e-02]
80200 [1.0030e-01, 9.9336e-02]
80300 [1.0030e-01, 9.9334e-02]
80400 [1.0029e-01, 9.9342e-02]
80500 [1.0030e-01, 9.9336e-02]
80600 [1.0030e-01, 9.9342e-02]
80700 [1.0031e-01, 9.9311e-02]
80800 [1.0028e-01, 9.9335e-02]
80900 [1.0030e-01, 9.9337e-02]
81000 [1.0030e-01, 9.9337e-02]
81100 [1.0030e-01, 9.9337e-02]
81200 [1.0030e-01, 9.9336e-02]
81300 [1.0030e-01, 9.9329e-02]
81400 [1.0030e-01, 9.9337e-02]
81500 [1.0029e-01, 9.9334e-02]
81600 [1.0030e-01, 9.9334e-02]
81700 [1.0030e-01, 9.9337e-02]
81800 [1.0030e-01, 9.9338e-02]
81900 [1.0030e-01, 9.9338e-02]
82000 [1.0030e-01, 9.9336e-02]
82100 [1.0029e-01, 9.9336e-02]
82200 [1.0030e-01, 9.9338e-02]
82300 [1.0029e-01, 9.9334e-02]
82400 [1.0030e-01, 9.9340e-02]
82500 [1.0029e-01, 9.9338e-02]
82600 [1.0029e-01, 9.9338e-02]
82700 [1.0029e-01, 9.9339e-02]
82800 [1.0029e-01, 9.9337e-02]
82900 [1.0029e-01, 9.9337e-02]
83000 [1.0028e-01, 9.9337e-02]
83100 [1.0029e-01, 9.9340e-02]
83200 [1.0029e-01, 9.9337e-02]
83300 [1.0029e-01, 9.9338e-02]
83400 [1.0029e-01, 9.9339e-02]
83500 [1.0030e-01, 9.9335e-02]
83600 [1.0029e-01, 9.9339e-02]
83700 [1.0029e-01, 9.9339e-02]
83800 [1.0029e-01, 9.9340e-02]
83900 [1.0029e-01, 9.9339e-02]
84000 [1.0029e-01, 9.9339e-02]
84100 [1.0029e-01, 9.9339e-02]
84200 [1.0029e-01, 9.9338e-02]
84300 [1.0029e-01, 9.9337e-02]
84400 [1.0029e-01, 9.9339e-02]
84500 [1.0029e-01, 9.9340e-02]
84600 [1.0029e-01, 9.9335e-02]
84700 [1.0026e-01, 9.9327e-02]
84800 [1.0029e-01, 9.9340e-02]
84900 [1.0029e-01, 9.9341e-02]
85000 [1.0029e-01, 9.9341e-02]
85100 [1.0029e-01, 9.9340e-02]
85200 [1.0028e-01, 9.9341e-02]
85300 [1.0028e-01, 9.9339e-02]
85400 [1.0028e-01, 9.9352e-02]
85500 [1.0028e-01, 9.9345e-02]
85600 [1.0028e-01, 9.9340e-02]
85700 [1.0028e-01, 9.9340e-02]
85800 [1.0028e-01, 9.9340e-02]
85900 [1.0028e-01, 9.9340e-02]
86000 [1.0028e-01, 9.9341e-02]
86100 [1.0028e-01, 9.9341e-02]
86200 [1.0029e-01, 9.9341e-02]
86300 [1.0028e-01, 9.9341e-02]
86400 [1.0028e-01, 9.9339e-02]
86500 [1.0029e-01, 9.9318e-02]
86600 [1.0026e-01, 9.9330e-02]
86700 [1.0028e-01, 9.9341e-02]
86800 [1.0028e-01, 9.9344e-02]
86900 [1.0028e-01, 9.9340e-02]
87000 [1.0028e-01, 9.9341e-02]
87100 [1.0028e-01, 9.9341e-02]
87200 [1.0028e-01, 9.9340e-02]
87300 [1.0028e-01, 9.9342e-02]
87400 [1.0028e-01, 9.9340e-02]
87500 [1.0027e-01, 9.9345e-02]
87600 [1.0028e-01, 9.9341e-02]
87700 [1.0027e-01, 9.9342e-02]
87800 [1.0028e-01, 9.9342e-02]
87900 [1.0028e-01, 9.9340e-02]
88000 [1.0028e-01, 9.9342e-02]
88100 [1.0027e-01, 9.9341e-02]
88200 [1.0027e-01, 9.9343e-02]
88300 [1.0027e-01, 9.9343e-02]
88400 [1.0027e-01, 9.9342e-02]
88500 [1.0028e-01, 9.9344e-02]
88600 [1.0027e-01, 9.9342e-02]
88700 [1.0025e-01, 9.9332e-02]
88800 [1.0027e-01, 9.9343e-02]
88900 [1.0027e-01, 9.9343e-02]
89000 [1.0027e-01, 9.9342e-02]
89100 [1.0027e-01, 9.9346e-02]
89200 [1.0027e-01, 9.9343e-02]
89300 [1.0027e-01, 9.9341e-02]
89400 [1.0027e-01, 9.9341e-02]
89500 [1.0027e-01, 9.9343e-02]
89600 [1.0027e-01, 9.9340e-02]
89700 [1.0027e-01, 9.9343e-02]
89800 [1.0027e-01, 9.9338e-02]
89900 [1.0026e-01, 9.9353e-02]
90000 [1.0028e-01, 9.9350e-02]
90100 [1.0027e-01, 9.9343e-02]
90200 [1.0027e-01, 9.9343e-02]
90300 [1.0027e-01, 9.9342e-02]
90400 [1.0025e-01, 9.9335e-02]
90500 [1.0027e-01, 9.9338e-02]
90600 [1.0027e-01, 9.9343e-02]
90700 [1.0026e-01, 9.9342e-02]
90800 [1.0027e-01, 9.9342e-02]
90900 [1.0028e-01, 9.9356e-02]
91000 [1.0026e-01, 9.9344e-02]
91100 [1.0027e-01, 9.9342e-02]
91200 [1.0026e-01, 9.9348e-02]
91300 [1.0026e-01, 9.9344e-02]
91400 [1.0026e-01, 9.9343e-02]
91500 [1.0027e-01, 9.9345e-02]
91600 [1.0026e-01, 9.9344e-02]
91700 [1.0027e-01, 9.9335e-02]
91800 [1.0029e-01, 9.9362e-02]
91900 [1.0026e-01, 9.9344e-02]
92000 [1.0026e-01, 9.9346e-02]
92100 [1.0024e-01, 9.9333e-02]
92200 [1.0026e-01, 9.9344e-02]
92300 [1.0027e-01, 9.9332e-02]
92400 [1.0026e-01, 9.9344e-02]
92500 [1.0028e-01, 9.9350e-02]
92600 [1.0026e-01, 9.9345e-02]
92700 [1.0026e-01, 9.9343e-02]
92800 [1.0026e-01, 9.9344e-02]
92900 [1.0026e-01, 9.9349e-02]
93000 [1.0024e-01, 9.9340e-02]
93100 [1.0026e-01, 9.9345e-02]
93200 [1.0026e-01, 9.9345e-02]
93300 [1.0026e-01, 9.9344e-02]
93400 [1.0026e-01, 9.9344e-02]
93500 [1.0026e-01, 9.9344e-02]
93600 [1.0026e-01, 9.9346e-02]
93700 [1.0026e-01, 9.9345e-02]
93800 [1.0025e-01, 9.9340e-02]
93900 [1.0024e-01, 9.9337e-02]
94000 [1.0025e-01, 9.9356e-02]
94100 [1.0025e-01, 9.9343e-02]
94200 [1.0025e-01, 9.9345e-02]
94300 [1.0026e-01, 9.9344e-02]
94400 [1.0025e-01, 9.9342e-02]
94500 [1.0025e-01, 9.9345e-02]
94600 [1.0025e-01, 9.9344e-02]
94700 [1.0026e-01, 9.9348e-02]
94800 [1.0026e-01, 9.9346e-02]
94900 [1.0025e-01, 9.9349e-02]
95000 [1.0025e-01, 9.9345e-02]
95100 [1.0025e-01, 9.9345e-02]
95200 [1.0026e-01, 9.9340e-02]
95300 [1.0025e-01, 9.9345e-02]
95400 [1.0025e-01, 9.9345e-02]
95500 [1.0025e-01, 9.9345e-02]
95600 [1.0026e-01, 9.9353e-02]
95700 [1.0025e-01, 9.9345e-02]
95800 [1.0025e-01, 9.9346e-02]
95900 [1.0025e-01, 9.9345e-02]
96000 [1.0025e-01, 9.9345e-02]
96100 [1.0023e-01, 9.9375e-02]
96200 [1.0025e-01, 9.9345e-02]
96300 [1.0025e-01, 9.9345e-02]
96400 [1.0025e-01, 9.9344e-02]
96500 [1.0024e-01, 9.9345e-02]
96600 [1.0024e-01, 9.9347e-02]
96700 [1.0025e-01, 9.9352e-02]
96800 [1.0025e-01, 9.9343e-02]
96900 [1.0025e-01, 9.9345e-02]
97000 [1.0025e-01, 9.9345e-02]
97100 [1.0024e-01, 9.9351e-02]
97200 [1.0025e-01, 9.9345e-02]
97300 [1.0024e-01, 9.9342e-02]
97400 [1.0024e-01, 9.9346e-02]
97500 [1.0025e-01, 9.9344e-02]
97600 [1.0027e-01, 9.9359e-02]
97700 [1.0024e-01, 9.9346e-02]
97800 [1.0024e-01, 9.9349e-02]
97900 [1.0024e-01, 9.9351e-02]
98000 [1.0024e-01, 9.9346e-02]
98100 [1.0024e-01, 9.9344e-02]
98200 [1.0024e-01, 9.9345e-02]
98300 [1.0022e-01, 9.9353e-02]
98400 [1.0024e-01, 9.9346e-02]
98500 [1.0024e-01, 9.9345e-02]
98600 [1.0024e-01, 9.9347e-02]
98700 [1.0024e-01, 9.9346e-02]
98800 [1.0024e-01, 9.9342e-02]
98900 [1.0024e-01, 9.9346e-02]
99000 [1.0024e-01, 9.9344e-02]
99100 [1.0025e-01, 9.9337e-02]
99200 [1.0024e-01, 9.9346e-02]
99300 [1.0024e-01, 9.9347e-02]
99400 [1.0024e-01, 9.9351e-02]
99500 [1.0024e-01, 9.9345e-02]
99600 [1.0024e-01, 9.9346e-02]
99700 [1.0024e-01, 9.9347e-02]
99800 [1.0024e-01, 9.9345e-02]
99900 [1.0024e-01, 9.9346e-02]
100000 [1.0024e-01, 9.9347e-02]
