# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.155778370797634125e-02 3.857994079589843750e-02 2.366445772349834442e-02 6.639889627695083618e-02 2.155778370797634125e-02 3.857994079589843750e-02 2.366445772349834442e-02 6.639889627695083618e-02
1.000000000000000000e+03 3.315059002488851547e-03 1.600870891707018018e-04 7.231275085359811783e-04 5.301609635353088379e-03 3.315059002488851547e-03 1.600870891707018018e-04 7.231275085359811783e-04 5.301609635353088379e-03
2.000000000000000000e+03 1.064454554580152035e-03 2.703631798794958740e-05 6.634242163272574544e-05 1.002261531539261341e-03 1.064454554580152035e-03 2.703631798794958740e-05 6.634242163272574544e-05 1.002261531539261341e-03
3.000000000000000000e+03 8.808184647932648659e-04 1.930166581587400287e-05 5.095999222248792648e-05 7.789823575876653194e-04 8.808184647932648659e-04 1.930166581587400287e-05 5.095999222248792648e-05 7.789823575876653194e-04
4.000000000000000000e+03 7.799153681844472885e-04 1.918085945362690836e-05 4.265865936758928001e-05 6.192561122588813305e-04 7.799153681844472885e-04 1.918085945362690836e-05 4.265865936758928001e-05 6.192561122588813305e-04
5.000000000000000000e+03 6.539649912156164646e-04 1.575275564391631633e-05 3.792531424551270902e-05 4.597851948346942663e-04 6.539649912156164646e-04 1.575275564391631633e-05 3.792531424551270902e-05 4.597851948346942663e-04
6.000000000000000000e+03 4.541055241134017706e-04 3.875280162901617587e-05 3.992606434621848166e-05 3.055038978345692158e-04 4.541055241134017706e-04 3.875280162901617587e-05 3.992606434621848166e-05 3.055038978345692158e-04
7.000000000000000000e+03 2.970064233522862196e-04 1.107506068365182728e-05 1.931588849402032793e-05 1.866257516667246819e-04 2.970064233522862196e-04 1.107506068365182728e-05 1.931588849402032793e-05 1.866257516667246819e-04
8.000000000000000000e+03 2.140692231478169560e-04 7.558393463114043698e-06 1.531107045593671501e-05 1.485816173953935504e-04 2.140692231478169560e-04 7.558393463114043698e-06 1.531107045593671501e-05 1.485816173953935504e-04
9.000000000000000000e+03 1.559115335112437606e-04 5.458841314975870773e-06 1.108148262574104592e-05 1.225444430019706488e-04 1.559115335112437606e-04 5.458841314975870773e-06 1.108148262574104592e-05 1.225444430019706488e-04
1.000000000000000000e+04 1.106189956772141159e-04 4.225019438308663666e-06 8.968465408543124795e-06 1.060220311046577990e-04 1.106189956772141159e-04 4.225019438308663666e-06 8.968465408543124795e-06 1.060220311046577990e-04
1.100000000000000000e+04 8.071096817729994655e-05 3.352866542627452873e-06 7.092060059221694246e-06 9.206089453073218465e-05 8.071096817729994655e-05 3.352866542627452873e-06 7.092060059221694246e-06 9.206089453073218465e-05
1.200000000000000000e+04 6.039260915713384748e-05 2.785983724606921896e-06 5.677240551449358463e-06 8.038277155719697475e-05 6.039260915713384748e-05 2.785983724606921896e-06 5.677240551449358463e-06 8.038277155719697475e-05
1.300000000000000000e+04 4.553625694825313985e-05 2.401862502665608190e-06 4.785050805367063731e-06 7.021142664598301053e-05 4.553625694825313985e-05 2.401862502665608190e-06 4.785050805367063731e-06 7.021142664598301053e-05
1.400000000000000000e+04 3.471695890766568482e-05 2.101024392686667852e-06 3.924957582057686523e-06 6.117104203440248966e-05 3.471695890766568482e-05 2.101024392686667852e-06 3.924957582057686523e-06 6.117104203440248966e-05
1.500000000000000000e+04 2.717777897487394512e-05 1.006275215331697837e-05 1.199705548060592264e-05 5.934653745498508215e-05 2.717777897487394512e-05 1.006275215331697837e-05 1.199705548060592264e-05 5.934653745498508215e-05
1.600000000000000000e+04 2.171181949961464852e-05 1.728633378661470488e-06 2.895671286751166917e-06 4.609280222211964428e-05 2.171181949961464852e-05 1.728633378661470488e-06 2.895671286751166917e-06 4.609280222211964428e-05
1.700000000000000000e+04 1.792228977137710899e-05 1.521748913546616677e-06 2.514984544177423231e-06 3.986777664977125823e-05 1.792228977137710899e-05 1.521748913546616677e-06 2.514984544177423231e-06 3.986777664977125823e-05
1.800000000000000000e+04 1.515976418886566535e-05 4.454083409655140713e-06 4.182908014627173543e-06 3.645236938609741628e-05 1.515976418886566535e-05 4.454083409655140713e-06 4.182908014627173543e-06 3.645236938609741628e-05
1.900000000000000000e+04 1.305321802647085860e-05 1.147141347246360965e-06 1.915370830829488114e-06 2.975881579914130270e-05 1.305321802647085860e-05 1.147141347246360965e-06 1.915370830829488114e-06 2.975881579914130270e-05
2.000000000000000000e+04 1.146558406617259607e-05 1.007240484796056990e-06 1.695054606898338534e-06 2.583438981673680246e-05 1.146558406617259607e-05 1.007240484796056990e-06 1.695054606898338534e-06 2.583438981673680246e-05
2.100000000000000000e+04 1.020768104353919625e-05 1.145809847002965398e-06 1.780163870535034221e-06 2.275489350722637028e-05 1.020768104353919625e-05 1.145809847002965398e-06 1.780163870535034221e-06 2.275489350722637028e-05
2.200000000000000000e+04 9.413715815753675997e-06 2.159428504455718212e-06 4.056838406540919095e-06 2.364322244829963893e-05 9.413715815753675997e-06 2.159428504455718212e-06 4.056838406540919095e-06 2.364322244829963893e-05
2.300000000000000000e+04 8.391487426706589758e-06 9.403441936228773557e-07 1.328837470282451250e-06 1.778408477548509836e-05 8.391487426706589758e-06 9.403441936228773557e-07 1.328837470282451250e-06 1.778408477548509836e-05
2.400000000000000000e+04 7.794985322107095271e-06 7.819063284841831774e-06 9.629789929022081196e-06 2.370675247220788151e-05 7.794985322107095271e-06 7.819063284841831774e-06 9.629789929022081196e-06 2.370675247220788151e-05
2.500000000000000000e+04 7.134918178053339943e-06 6.524994091705593746e-07 9.685345503385178745e-07 1.449809769837884232e-05 7.134918178053339943e-06 6.524994091705593746e-07 9.685345503385178745e-07 1.449809769837884232e-05
2.600000000000000000e+04 6.667688012385042384e-06 4.580476343107875437e-06 4.439214535523205996e-06 1.664916817389894277e-05 6.667688012385042384e-06 4.580476343107875437e-06 4.439214535523205996e-06 1.664916817389894277e-05
2.700000000000000000e+04 6.200121788424439728e-06 7.455570880665618461e-07 9.149866855295840651e-07 1.243112637894228101e-05 6.200121788424439728e-06 7.455570880665618461e-07 9.149866855295840651e-07 1.243112637894228101e-05
2.800000000000000000e+04 5.825741482112789527e-06 5.407562184700509533e-07 7.341138825722737238e-07 1.152577806351473555e-05 5.825741482112789527e-06 5.407562184700509533e-07 7.341138825722737238e-07 1.152577806351473555e-05
2.900000000000000000e+04 5.500348379428032786e-06 5.165112497707013972e-07 6.830238135080435313e-07 1.082867765944683924e-05 5.500348379428032786e-06 5.165112497707013972e-07 6.830238135080435313e-07 1.082867765944683924e-05
3.000000000000000000e+04 5.190489446249557659e-06 4.774191211254219525e-07 6.297186700976453722e-07 1.020249783323379233e-05 5.190489446249557659e-06 4.774191211254219525e-07 6.297186700976453722e-07 1.020249783323379233e-05
3.100000000000000000e+04 4.913380053039873019e-06 5.022077402827562764e-07 6.458702728195930831e-07 9.719300578581169248e-06 4.913380053039873019e-06 5.022077402827562764e-07 6.458702728195930831e-07 9.719300578581169248e-06
3.200000000000000000e+04 4.699130840890575200e-06 1.844947632889670786e-06 2.265161811010329984e-06 1.060424165189033374e-05 4.699130840890575200e-06 1.844947632889670786e-06 2.265161811010329984e-06 1.060424165189033374e-05
3.300000000000000000e+04 4.435207756614545360e-06 4.029264459859405179e-07 5.237993718765210360e-07 8.690974027558695525e-06 4.435207756614545360e-06 4.029264459859405179e-07 5.237993718765210360e-07 8.690974027558695525e-06
3.400000000000000000e+04 4.221451945340959355e-06 4.956053771820734255e-07 5.767551556346006691e-07 8.366080692212563008e-06 4.221451945340959355e-06 4.956053771820734255e-07 5.767551556346006691e-07 8.366080692212563008e-06
3.500000000000000000e+04 4.105994776182342321e-06 9.802856766327749938e-07 1.098293182622001041e-06 9.587810382072348148e-06 4.105994776182342321e-06 9.802856766327749938e-07 1.098293182622001041e-06 9.587810382072348148e-06
3.600000000000000000e+04 3.858022864733356982e-06 2.292892304467386566e-06 1.675378143772832118e-06 8.865760719345416874e-06 3.858022864733356982e-06 2.292892304467386566e-06 1.675378143772832118e-06 8.865760719345416874e-06
3.700000000000000000e+04 3.682302121887914836e-06 3.158171182349178707e-07 4.283774330815504072e-07 7.234124950628029183e-06 3.682302121887914836e-06 3.158171182349178707e-07 4.283774330815504072e-07 7.234124950628029183e-06
3.800000000000000000e+04 3.539351155268377624e-06 2.217682776972651482e-06 1.855713094300881494e-06 8.431476089754141867e-06 3.539351155268377624e-06 2.217682776972651482e-06 1.855713094300881494e-06 8.431476089754141867e-06
3.900000000000000000e+04 3.374827201696461998e-06 2.711526576604228467e-07 3.734940605681913439e-07 6.650470368185779080e-06 3.374827201696461998e-06 2.711526576604228467e-07 3.734940605681913439e-07 6.650470368185779080e-06
4.000000000000000000e+04 3.417539119254797697e-06 1.542926270303723868e-06 2.069804395432583988e-06 9.830500857788138092e-06 3.417539119254797697e-06 1.542926270303723868e-06 2.069804395432583988e-06 9.830500857788138092e-06
4.100000000000000000e+04 3.118383347100461833e-06 2.660808604559861124e-07 3.664075052256521303e-07 6.167982974147889763e-06 3.118383347100461833e-06 2.660808604559861124e-07 3.664075052256521303e-07 6.167982974147889763e-06
4.200000000000000000e+04 3.002090807058266364e-06 2.287575284753984306e-07 3.303111668628844200e-07 5.932406565989367664e-06 3.002090807058266364e-06 2.287575284753984306e-07 3.303111668628844200e-07 5.932406565989367664e-06
4.300000000000000000e+04 2.888639073717058636e-06 7.149075713641650509e-07 6.923917794665612746e-07 6.149975433800136670e-06 2.888639073717058636e-06 7.149075713641650509e-07 6.923917794665612746e-07 6.149975433800136670e-06
4.400000000000000000e+04 2.785879132716218010e-06 4.340004124969709665e-07 4.845679200116137508e-07 5.728710675612092018e-06 2.785879132716218010e-06 4.340004124969709665e-07 4.845679200116137508e-07 5.728710675612092018e-06
4.500000000000000000e+04 2.688804670469835401e-06 1.951883348283445230e-07 2.963403176181600429e-07 5.377719844545936212e-06 2.688804670469835401e-06 1.951883348283445230e-07 2.963403176181600429e-07 5.377719844545936212e-06
4.600000000000000000e+04 2.645427002789801918e-06 2.274655571454786696e-06 3.182252612532465719e-06 7.753613317618146539e-06 2.645427002789801918e-06 2.274655571454786696e-06 3.182252612532465719e-06 7.753613317618146539e-06
4.700000000000000000e+04 2.526234311517328024e-06 1.420712806066148914e-06 1.383128733323246706e-06 6.205608769960235804e-06 2.526234311517328024e-06 1.420712806066148914e-06 1.383128733323246706e-06 6.205608769960235804e-06
