0 [6.0000e-01]
100 [5.9442e-01]
200 [6.0760e-01]
300 [6.0151e-01]
400 [5.8560e-01]
500 [5.6686e-01]
600 [5.4611e-01]
700 [5.2362e-01]
800 [4.9960e-01]
900 [4.7432e-01]
1000 [4.4837e-01]
1100 [4.2298e-01]
1200 [3.9998e-01]
1300 [3.7958e-01]
1400 [3.6231e-01]
1500 [3.4943e-01]
1600 [3.4135e-01]
1700 [3.3709e-01]
1800 [3.3528e-01]
1900 [3.3510e-01]
2000 [3.3621e-01]
2100 [3.3846e-01]
2200 [3.4171e-01]
2300 [3.4583e-01]
2400 [3.5065e-01]
2500 [3.5605e-01]
2600 [3.6187e-01]
2700 [3.6798e-01]
2800 [3.7423e-01]
2900 [3.8054e-01]
3000 [3.8680e-01]
3100 [3.9298e-01]
3200 [3.9904e-01]
3300 [4.0497e-01]
3400 [4.1073e-01]
3500 [4.1630e-01]
3600 [4.2175e-01]
3700 [4.2698e-01]
3800 [4.3215e-01]
3900 [4.3702e-01]
4000 [4.4191e-01]
4100 [4.4649e-01]
4200 [4.5108e-01]
4300 [4.5554e-01]
4400 [4.5988e-01]
4500 [4.6429e-01]
4600 [4.6833e-01]
4700 [4.7255e-01]
4800 [4.7642e-01]
4900 [4.8041e-01]
5000 [4.8435e-01]
5100 [4.8802e-01]
5200 [4.9186e-01]
5300 [4.9541e-01]
5400 [4.9903e-01]
5500 [5.0260e-01]
5600 [5.0596e-01]
5700 [5.0945e-01]
5800 [5.1253e-01]
5900 [5.1578e-01]
6000 [5.1878e-01]
6100 [5.2162e-01]
6200 [5.2456e-01]
6300 [5.2747e-01]
6400 [5.2998e-01]
6500 [5.3268e-01]
6600 [5.3510e-01]
6700 [5.3752e-01]
6800 [5.3998e-01]
6900 [5.4198e-01]
7000 [5.4418e-01]
7100 [5.4613e-01]
7200 [5.4808e-01]
7300 [5.5007e-01]
7400 [5.5159e-01]
7500 [5.5333e-01]
7600 [5.5489e-01]
7700 [5.5634e-01]
7800 [5.5787e-01]
7900 [5.5909e-01]
8000 [5.6045e-01]
8100 [5.6163e-01]
8200 [5.6274e-01]
8300 [5.6394e-01]
8400 [5.6479e-01]
8500 [5.6582e-01]
8600 [5.6686e-01]
8700 [5.6756e-01]
8800 [5.6847e-01]
8900 [5.6938e-01]
9000 [5.6997e-01]
9100 [5.7078e-01]
9200 [5.7132e-01]
9300 [5.7203e-01]
9400 [5.7275e-01]
9500 [5.7318e-01]
9600 [5.7382e-01]
9700 [5.7413e-01]
9800 [5.7465e-01]
9900 [5.7520e-01]
10000 [5.7565e-01]
10100 [5.7597e-01]
10200 [5.7644e-01]
10300 [5.7666e-01]
10400 [5.7706e-01]
10500 [5.7747e-01]
10600 [5.7756e-01]
10700 [5.7790e-01]
10800 [5.7805e-01]
10900 [5.7824e-01]
11000 [5.7851e-01]
11100 [5.7852e-01]
11200 [5.7872e-01]
11300 [5.7891e-01]
11400 [5.7881e-01]
11500 [5.7894e-01]
11600 [5.7887e-01]
11700 [5.7888e-01]
11800 [5.7894e-01]
11900 [5.7870e-01]
12000 [5.7869e-01]
12100 [5.7866e-01]
12200 [5.7837e-01]
12300 [5.7828e-01]
12400 [5.7790e-01]
12500 [5.7773e-01]
12600 [5.7756e-01]
12700 [5.7713e-01]
12800 [5.7688e-01]
12900 [5.7661e-01]
13000 [5.7611e-01]
13100 [5.7580e-01]
13200 [5.7526e-01]
13300 [5.7485e-01]
13400 [5.7446e-01]
13500 [5.7380e-01]
13600 [5.7338e-01]
13700 [5.7292e-01]
13800 [5.7222e-01]
13900 [5.7173e-01]
14000 [5.7109e-01]
14100 [5.7046e-01]
14200 [5.6991e-01]
14300 [5.6910e-01]
14400 [5.6854e-01]
14500 [5.6794e-01]
14600 [5.6712e-01]
14700 [5.6652e-01]
14800 [5.6589e-01]
14900 [5.6502e-01]
15000 [5.6439e-01]
15100 [5.6354e-01]
15200 [5.6288e-01]
15300 [5.6222e-01]
15400 [5.6132e-01]
15500 [5.6069e-01]
15600 [5.6001e-01]
15700 [5.5915e-01]
15800 [5.5850e-01]
15900 [5.5762e-01]
16000 [5.5687e-01]
16100 [5.5626e-01]
16200 [5.5562e-01]
16300 [5.5489e-01]
16400 [5.5412e-01]
16500 [5.5347e-01]
16600 [5.5259e-01]
16700 [5.5199e-01]
16800 [5.5136e-01]
16900 [5.5065e-01]
17000 [5.4991e-01]
17100 [5.4918e-01]
17200 [5.4854e-01]
17300 [5.4780e-01]
17400 [5.4717e-01]
17500 [5.4657e-01]
17600 [5.4587e-01]
17700 [5.4524e-01]
17800 [5.4458e-01]
17900 [5.4395e-01]
18000 [5.4330e-01]
18100 [5.4276e-01]
18200 [5.4203e-01]
18300 [5.4152e-01]
18400 [5.4095e-01]
18500 [5.4039e-01]
18600 [5.3974e-01]
18700 [5.3925e-01]
18800 [5.3856e-01]
18900 [5.3810e-01]
19000 [5.3760e-01]
19100 [5.3704e-01]
19200 [5.3642e-01]
19300 [5.3597e-01]
19400 [5.3552e-01]
19500 [5.3494e-01]
19600 [5.3451e-01]
19700 [5.3402e-01]
19800 [5.3350e-01]
19900 [5.3296e-01]
20000 [5.3252e-01]
20100 [5.3214e-01]
20200 [5.3162e-01]
20300 [5.3121e-01]
20400 [5.3082e-01]
20500 [5.3030e-01]
20600 [5.2996e-01]
20700 [5.2943e-01]
20800 [5.2910e-01]
20900 [5.2876e-01]
21000 [5.2835e-01]
21100 [5.2794e-01]
21200 [5.2751e-01]
21300 [5.2721e-01]
21400 [5.2677e-01]
21500 [5.2648e-01]
21600 [5.2603e-01]
21700 [5.2576e-01]
21800 [5.2526e-01]
21900 [5.2497e-01]
22000 [5.2473e-01]
22100 [5.2446e-01]
22200 [5.2406e-01]
22300 [5.2382e-01]
22400 [5.2339e-01]
22500 [5.2317e-01]
22600 [5.2288e-01]
22700 [5.2257e-01]
22800 [5.2226e-01]
22900 [5.2198e-01]
23000 [5.2176e-01]
23100 [5.2146e-01]
23200 [5.2112e-01]
23300 [5.2093e-01]
23400 [5.2056e-01]
23500 [5.2038e-01]
23600 [5.2019e-01]
23700 [5.1981e-01]
23800 [5.1965e-01]
23900 [5.1948e-01]
24000 [5.1910e-01]
24100 [5.1895e-01]
24200 [5.1879e-01]
24300 [5.1851e-01]
24400 [5.1832e-01]
24500 [5.1808e-01]
24600 [5.1787e-01]
24700 [5.1764e-01]
24800 [5.1750e-01]
24900 [5.1723e-01]
25000 [5.1711e-01]
25100 [5.1682e-01]
25200 [5.1670e-01]
25300 [5.1650e-01]
25400 [5.1635e-01]
25500 [5.1613e-01]
25600 [5.1603e-01]
25700 [5.1575e-01]
25800 [5.1565e-01]
25900 [5.1546e-01]
26000 [5.1526e-01]
26100 [5.1516e-01]
26200 [5.1493e-01]
26300 [5.1485e-01]
26400 [5.1460e-01]
26500 [5.1452e-01]
26600 [5.1437e-01]
26700 [5.1419e-01]
26800 [5.1408e-01]
26900 [5.1390e-01]
27000 [5.1383e-01]
27100 [5.1365e-01]
27200 [5.1345e-01]
27300 [5.1337e-01]
27400 [5.1325e-01]
27500 [5.1306e-01]
27600 [5.1300e-01]
27700 [5.1282e-01]
27800 [5.1275e-01]
27900 [5.1257e-01]
28000 [5.1247e-01]
28100 [5.1242e-01]
28200 [5.1219e-01]
28300 [5.1207e-01]
28400 [5.1204e-01]
28500 [5.1200e-01]
28600 [5.1169e-01]
28700 [5.1167e-01]
28800 [5.1163e-01]
28900 [5.1156e-01]
29000 [5.1147e-01]
29100 [5.1132e-01]
29200 [5.1129e-01]
29300 [5.1117e-01]
29400 [5.1109e-01]
29500 [5.1096e-01]
29600 [5.1086e-01]
29700 [5.1079e-01]
29800 [5.1071e-01]
29900 [5.1061e-01]
30000 [5.1059e-01]
30100 [5.1046e-01]
30200 [5.1035e-01]
30300 [5.1033e-01]
30400 [5.1016e-01]
30500 [5.1016e-01]
30600 [5.1009e-01]
30700 [5.1003e-01]
30800 [5.0990e-01]
30900 [5.0991e-01]
31000 [5.0974e-01]
31100 [5.0973e-01]
31200 [5.0968e-01]
31300 [5.0962e-01]
31400 [5.0953e-01]
31500 [5.0943e-01]
31600 [5.0940e-01]
31700 [5.0932e-01]
31800 [5.0927e-01]
31900 [5.0921e-01]
32000 [5.0909e-01]
32100 [5.0911e-01]
32200 [5.0905e-01]
32300 [5.0896e-01]
32400 [5.0885e-01]
32500 [5.0884e-01]
32600 [5.0883e-01]
32700 [5.0876e-01]
32800 [5.0866e-01]
32900 [5.0868e-01]
33000 [5.0854e-01]
33100 [5.0856e-01]
33200 [5.0846e-01]
33300 [5.0844e-01]
33400 [5.0847e-01]
33500 [5.0828e-01]
33600 [5.0832e-01]
33700 [5.0834e-01]
33800 [5.0822e-01]
33900 [5.0823e-01]
34000 [5.0810e-01]
34100 [5.0813e-01]
34200 [5.0804e-01]
34300 [5.0806e-01]
34400 [5.0792e-01]
34500 [5.0796e-01]
34600 [5.0791e-01]
34700 [5.0792e-01]
34800 [5.0785e-01]
34900 [5.0775e-01]
35000 [5.0778e-01]
35100 [5.0776e-01]
35200 [5.0771e-01]
35300 [5.0766e-01]
35400 [5.0759e-01]
35500 [5.0761e-01]
35600 [5.0749e-01]
35700 [5.0751e-01]
35800 [5.0755e-01]
35900 [5.0735e-01]
36000 [5.0739e-01]
36100 [5.0742e-01]
36200 [5.0736e-01]
36300 [5.0737e-01]
36400 [5.0727e-01]
36500 [5.0732e-01]
36600 [5.0716e-01]
36700 [5.0720e-01]
36800 [5.0721e-01]
36900 [5.0715e-01]
37000 [5.0719e-01]
37100 [5.0706e-01]
37200 [5.0711e-01]
37300 [5.0709e-01]
37400 [5.0705e-01]
37500 [5.0702e-01]
37600 [5.0694e-01]
37700 [5.0696e-01]
37800 [5.0700e-01]
37900 [5.0693e-01]
38000 [5.0682e-01]
38100 [5.0685e-01]
38200 [5.0688e-01]
38300 [5.0684e-01]
38400 [5.0679e-01]
38500 [5.0683e-01]
38600 [5.0674e-01]
38700 [5.0679e-01]
38800 [5.0675e-01]
38900 [5.0674e-01]
39000 [5.0671e-01]
39100 [5.0668e-01]
39200 [5.0662e-01]
39300 [5.0665e-01]
39400 [5.0666e-01]
39500 [5.0660e-01]
39600 [5.0651e-01]
39700 [5.0656e-01]
39800 [5.0652e-01]
39900 [5.0653e-01]
40000 [5.0652e-01]
40100 [5.0644e-01]
40200 [5.0649e-01]
40300 [5.0646e-01]
40400 [5.0642e-01]
40500 [5.0639e-01]
40600 [5.0642e-01]
40700 [5.0639e-01]
40800 [5.0632e-01]
40900 [5.0637e-01]
41000 [5.0627e-01]
41100 [5.0632e-01]
41200 [5.0631e-01]
41300 [5.0629e-01]
41400 [5.0625e-01]
41500 [5.0629e-01]
41600 [5.0621e-01]
41700 [5.0626e-01]
41800 [5.0623e-01]
41900 [5.0618e-01]
42000 [5.0624e-01]
42100 [5.0617e-01]
42200 [5.0612e-01]
42300 [5.0616e-01]
42400 [5.0608e-01]
42500 [5.0613e-01]
42600 [5.0602e-01]
42700 [5.0607e-01]
42800 [5.0611e-01]
42900 [5.0604e-01]
43000 [5.0610e-01]
43100 [5.0598e-01]
43200 [5.0604e-01]
43300 [5.0600e-01]
43400 [5.0602e-01]
43500 [5.0599e-01]
43600 [5.0591e-01]
43700 [5.0595e-01]
43800 [5.0599e-01]
43900 [5.0591e-01]
44000 [5.0597e-01]
44100 [5.0587e-01]
44200 [5.0593e-01]
44300 [5.0590e-01]
44400 [5.0587e-01]
44500 [5.0591e-01]
44600 [5.0584e-01]
44700 [5.0589e-01]
44800 [5.0587e-01]
44900 [5.0585e-01]
45000 [5.0586e-01]
45100 [5.0582e-01]
45200 [5.0579e-01]
45300 [5.0585e-01]
45400 [5.0577e-01]
45500 [5.0584e-01]
45600 [5.0572e-01]
45700 [5.0578e-01]
45800 [5.0580e-01]
45900 [5.0576e-01]
46000 [5.0576e-01]
46100 [5.0569e-01]
46200 [5.0575e-01]
46300 [5.0569e-01]
46400 [5.0571e-01]
46500 [5.0568e-01]
46600 [5.0570e-01]
46700 [5.0564e-01]
46800 [5.0568e-01]
46900 [5.0562e-01]
47000 [5.0568e-01]
47100 [5.0559e-01]
47200 [5.0565e-01]
47300 [5.0559e-01]
47400 [5.0563e-01]
47500 [5.0555e-01]
47600 [5.0561e-01]
47700 [5.0549e-01]
47800 [5.0552e-01]
47900 [5.0557e-01]
48000 [5.0552e-01]
48100 [5.0551e-01]
48200 [5.0558e-01]
48300 [5.0549e-01]
48400 [5.0555e-01]
48500 [5.0549e-01]
48600 [5.0547e-01]
48700 [5.0554e-01]
48800 [5.0540e-01]
48900 [5.0546e-01]
49000 [5.0550e-01]
49100 [5.0543e-01]
49200 [5.0548e-01]
49300 [5.0538e-01]
49400 [5.0542e-01]
49500 [5.0547e-01]
49600 [5.0542e-01]
49700 [5.0550e-01]
49800 [5.0542e-01]
49900 [5.0541e-01]
50000 [5.0542e-01]
50100 [5.0536e-01]
50200 [5.0539e-01]
50300 [5.0546e-01]
50400 [5.0529e-01]
50500 [5.0536e-01]
50600 [5.0540e-01]
50700 [5.0531e-01]
50800 [5.0537e-01]
50900 [5.0524e-01]
51000 [5.0529e-01]
51100 [5.0535e-01]
51200 [5.0531e-01]
51300 [5.0536e-01]
51400 [5.0528e-01]
51500 [5.0535e-01]
51600 [5.0533e-01]
51700 [5.0528e-01]
51800 [5.0535e-01]
51900 [5.0525e-01]
52000 [5.0531e-01]
52100 [5.0525e-01]
52200 [5.0531e-01]
52300 [5.0523e-01]
52400 [5.0529e-01]
52500 [5.0518e-01]
52600 [5.0524e-01]
52700 [5.0527e-01]
52800 [5.0524e-01]
52900 [5.0519e-01]
53000 [5.0526e-01]
53100 [5.0514e-01]
53200 [5.0521e-01]
53300 [5.0516e-01]
53400 [5.0515e-01]
53500 [5.0522e-01]
53600 [5.0507e-01]
53700 [5.0512e-01]
53800 [5.0517e-01]
53900 [5.0514e-01]
54000 [5.0517e-01]
54100 [5.0509e-01]
54200 [5.0512e-01]
54300 [5.0518e-01]
54400 [5.0513e-01]
54500 [5.0516e-01]
54600 [5.0512e-01]
54700 [5.0515e-01]
54800 [5.0512e-01]
54900 [5.0510e-01]
55000 [5.0515e-01]
55100 [5.0507e-01]
55200 [5.0512e-01]
55300 [5.0506e-01]
55400 [5.0513e-01]
55500 [5.0500e-01]
55600 [5.0506e-01]
55700 [5.0511e-01]
55800 [5.0506e-01]
55900 [5.0503e-01]
56000 [5.0506e-01]
56100 [5.0505e-01]
56200 [5.0507e-01]
56300 [5.0507e-01]
56400 [5.0498e-01]
56500 [5.0504e-01]
56600 [5.0497e-01]
56700 [5.0502e-01]
56800 [5.0494e-01]
56900 [5.0498e-01]
57000 [5.0505e-01]
57100 [5.0493e-01]
57200 [5.0500e-01]
57300 [5.0504e-01]
57400 [5.0495e-01]
57500 [5.0502e-01]
57600 [5.0489e-01]
57700 [5.0496e-01]
57800 [5.0500e-01]
57900 [5.0497e-01]
58000 [5.0491e-01]
58100 [5.0497e-01]
58200 [5.0495e-01]
58300 [5.0493e-01]
58400 [5.0495e-01]
58500 [5.0494e-01]
58600 [5.0487e-01]
58700 [5.0494e-01]
58800 [5.0492e-01]
58900 [5.0486e-01]
59000 [5.0491e-01]
59100 [5.0486e-01]
59200 [5.0491e-01]
59300 [5.0482e-01]
59400 [5.0488e-01]
59500 [5.0484e-01]
59600 [5.0483e-01]
59700 [5.0489e-01]
59800 [5.0486e-01]
59900 [5.0488e-01]
60000 [5.0484e-01]
60100 [5.0487e-01]
60200 [5.0479e-01]
60300 [5.0483e-01]
60400 [5.0483e-01]
60500 [5.0484e-01]
60600 [5.0475e-01]
60700 [5.0481e-01]
60800 [5.0486e-01]
60900 [5.0478e-01]
61000 [5.0485e-01]
61100 [5.0473e-01]
61200 [5.0480e-01]
61300 [5.0479e-01]
61400 [5.0482e-01]
61500 [5.0477e-01]
61600 [5.0477e-01]
61700 [5.0474e-01]
61800 [5.0479e-01]
61900 [5.0475e-01]
62000 [5.0472e-01]
62100 [5.0474e-01]
62200 [5.0476e-01]
62300 [5.0478e-01]
62400 [5.0473e-01]
62500 [5.0469e-01]
62600 [5.0472e-01]
62700 [5.0474e-01]
62800 [5.0475e-01]
62900 [5.0469e-01]
63000 [5.0473e-01]
63100 [5.0467e-01]
63200 [5.0472e-01]
63300 [5.0468e-01]
63400 [5.0468e-01]
63500 [5.0467e-01]
63600 [5.0463e-01]
63700 [5.0462e-01]
63800 [5.0467e-01]
63900 [5.0460e-01]
64000 [5.0467e-01]
64100 [5.0455e-01]
64200 [5.0460e-01]
64300 [5.0466e-01]
64400 [5.0461e-01]
64500 [5.0463e-01]
64600 [5.0460e-01]
64700 [5.0465e-01]
64800 [5.0459e-01]
64900 [5.0466e-01]
65000 [5.0448e-01]
65100 [5.0455e-01]
65200 [5.0460e-01]
65300 [5.0454e-01]
65400 [5.0460e-01]
65500 [5.0449e-01]
65600 [5.0456e-01]
65700 [5.0460e-01]
65800 [5.0452e-01]
65900 [5.0459e-01]
66000 [5.0447e-01]
66100 [5.0453e-01]
66200 [5.0454e-01]
66300 [5.0454e-01]
66400 [5.0446e-01]
66500 [5.0453e-01]
66600 [5.0452e-01]
66700 [5.0446e-01]
66800 [5.0452e-01]
66900 [5.0444e-01]
67000 [5.0450e-01]
67100 [5.0445e-01]
67200 [5.0450e-01]
67300 [5.0443e-01]
67400 [5.0449e-01]
67500 [5.0439e-01]
67600 [5.0444e-01]
67700 [5.0445e-01]
67800 [5.0437e-01]
67900 [5.0444e-01]
68000 [5.0441e-01]
68100 [5.0445e-01]
68200 [5.0426e-01]
68300 [5.0427e-01]
68400 [5.0434e-01]
68500 [5.0440e-01]
68600 [5.0432e-01]
68700 [5.0436e-01]
68800 [5.0440e-01]
68900 [5.0439e-01]
69000 [5.0438e-01]
69100 [5.0433e-01]
69200 [5.0439e-01]
69300 [5.0437e-01]
69400 [5.0432e-01]
69500 [5.0435e-01]
69600 [5.0430e-01]
69700 [5.0435e-01]
69800 [5.0434e-01]
69900 [5.0431e-01]
70000 [5.0428e-01]
70100 [5.0433e-01]
70200 [5.0426e-01]
70300 [5.0431e-01]
70400 [5.0429e-01]
70500 [5.0422e-01]
70600 [5.0427e-01]
70700 [5.0427e-01]
70800 [5.0424e-01]
70900 [5.0430e-01]
71000 [5.0424e-01]
71100 [5.0422e-01]
71200 [5.0427e-01]
71300 [5.0419e-01]
71400 [5.0426e-01]
71500 [5.0414e-01]
71600 [5.0421e-01]
71700 [5.0419e-01]
71800 [5.0419e-01]
71900 [5.0420e-01]
72000 [5.0412e-01]
72100 [5.0418e-01]
72200 [5.0411e-01]
72300 [5.0416e-01]
72400 [5.0408e-01]
72500 [5.0414e-01]
72600 [5.0416e-01]
72700 [5.0405e-01]
72800 [5.0413e-01]
72900 [5.0413e-01]
73000 [5.0408e-01]
73100 [5.0415e-01]
73200 [5.0402e-01]
73300 [5.0409e-01]
73400 [5.0407e-01]
73500 [5.0409e-01]
73600 [5.0402e-01]
73700 [5.0409e-01]
73800 [5.0407e-01]
73900 [5.0405e-01]
74000 [5.0402e-01]
74100 [5.0410e-01]
74200 [5.0397e-01]
74300 [5.0404e-01]
74400 [5.0400e-01]
74500 [5.0396e-01]
74600 [5.0402e-01]
74700 [5.0394e-01]
74800 [5.0400e-01]
74900 [5.0393e-01]
75000 [5.0399e-01]
75100 [5.0390e-01]
75200 [5.0397e-01]
75300 [5.0398e-01]
75400 [5.0393e-01]
75500 [5.0391e-01]
75600 [5.0389e-01]
75700 [5.0392e-01]
75800 [5.0389e-01]
75900 [5.0383e-01]
76000 [5.0388e-01]
76100 [5.0389e-01]
76200 [5.0387e-01]
76300 [5.0383e-01]
76400 [5.0391e-01]
76500 [5.0383e-01]
76600 [5.0384e-01]
76700 [5.0383e-01]
76800 [5.0375e-01]
76900 [5.0382e-01]
77000 [5.0377e-01]
77100 [5.0379e-01]
77200 [5.0370e-01]
77300 [5.0376e-01]
77400 [5.0382e-01]
77500 [5.0378e-01]
77600 [5.0370e-01]
77700 [5.0377e-01]
77800 [5.0364e-01]
77900 [5.0371e-01]
78000 [5.0373e-01]
78100 [5.0370e-01]
78200 [5.0367e-01]
78300 [5.0369e-01]
78400 [5.0368e-01]
78500 [5.0368e-01]
78600 [5.0366e-01]
78700 [5.0362e-01]
78800 [5.0368e-01]
78900 [5.0359e-01]
79000 [5.0365e-01]
79100 [5.0362e-01]
79200 [5.0357e-01]
79300 [5.0363e-01]
79400 [5.0360e-01]
79500 [5.0353e-01]
79600 [5.0360e-01]
79700 [5.0350e-01]
79800 [5.0357e-01]
79900 [5.0353e-01]
80000 [5.0353e-01]
80100 [5.0350e-01]
80200 [5.0358e-01]
80300 [5.0345e-01]
80400 [5.0351e-01]
80500 [5.0348e-01]
80600 [5.0345e-01]
80700 [5.0351e-01]
80800 [5.0343e-01]
80900 [5.0348e-01]
81000 [5.0342e-01]
81100 [5.0339e-01]
81200 [5.0335e-01]
81300 [5.0341e-01]
81400 [5.0335e-01]
81500 [5.0340e-01]
81600 [5.0331e-01]
81700 [5.0338e-01]
81800 [5.0337e-01]
81900 [5.0336e-01]
82000 [5.0334e-01]
82100 [5.0330e-01]
82200 [5.0336e-01]
82300 [5.0331e-01]
82400 [5.0333e-01]
82500 [5.0324e-01]
82600 [5.0331e-01]
82700 [5.0324e-01]
82800 [5.0327e-01]
