0 [1.1000e+00]
100 [1.1077e+00]
200 [1.1596e+00]
300 [1.1426e+00]
400 [1.1383e+00]
500 [1.1401e+00]
600 [1.1452e+00]
700 [1.1499e+00]
800 [1.1545e+00]
900 [1.1596e+00]
1000 [1.1645e+00]
1100 [1.1682e+00]
1200 [1.1724e+00]
1300 [1.1764e+00]
1400 [1.1795e+00]
1500 [1.1826e+00]
1600 [1.1864e+00]
1700 [1.1889e+00]
1800 [1.1912e+00]
1900 [1.1935e+00]
2000 [1.1962e+00]
2100 [1.1977e+00]
2200 [1.1999e+00]
2300 [1.2014e+00]
2400 [1.2038e+00]
2500 [1.2049e+00]
2600 [1.2073e+00]
2700 [1.2087e+00]
2800 [1.2099e+00]
2900 [1.2117e+00]
3000 [1.2131e+00]
3100 [1.2144e+00]
3200 [1.2155e+00]
3300 [1.2171e+00]
3400 [1.2179e+00]
3500 [1.2198e+00]
3600 [1.2201e+00]
3700 [1.2209e+00]
3800 [1.2223e+00]
3900 [1.2227e+00]
4000 [1.2243e+00]
4100 [1.2245e+00]
4200 [1.2254e+00]
4300 [1.2264e+00]
4400 [1.2267e+00]
4500 [1.2274e+00]
4600 [1.2280e+00]
4700 [1.2279e+00]
4800 [1.2291e+00]
4900 [1.2287e+00]
5000 [1.2298e+00]
5100 [1.2299e+00]
5200 [1.2302e+00]
5300 [1.2307e+00]
5400 [1.2304e+00]
5500 [1.2310e+00]
5600 [1.2303e+00]
5700 [1.2313e+00]
5800 [1.2308e+00]
5900 [1.2312e+00]
6000 [1.2302e+00]
6100 [1.2309e+00]
6200 [1.2296e+00]
6300 [1.2301e+00]
6400 [1.2294e+00]
6500 [1.2294e+00]
6600 [1.2286e+00]
6700 [1.2280e+00]
6800 [1.2269e+00]
6900 [1.2270e+00]
7000 [1.2254e+00]
7100 [1.2244e+00]
7200 [1.2232e+00]
7300 [1.2223e+00]
7400 [1.2206e+00]
7500 [1.2200e+00]
7600 [1.2188e+00]
7700 [1.2175e+00]
7800 [1.2162e+00]
7900 [1.2153e+00]
8000 [1.2138e+00]
8100 [1.2127e+00]
8200 [1.2115e+00]
8300 [1.2093e+00]
8400 [1.2090e+00]
8500 [1.2075e+00]
8600 [1.2061e+00]
8700 [1.2042e+00]
8800 [1.2038e+00]
8900 [1.2023e+00]
9000 [1.2011e+00]
9100 [1.1994e+00]
9200 [1.1984e+00]
9300 [1.1971e+00]
9400 [1.1959e+00]
9500 [1.1947e+00]
9600 [1.1931e+00]
9700 [1.1918e+00]
9800 [1.1901e+00]
9900 [1.1892e+00]
10000 [1.1878e+00]
10100 [1.1860e+00]
10200 [1.1856e+00]
10300 [1.1836e+00]
10400 [1.1824e+00]
10500 [1.1815e+00]
10600 [1.1801e+00]
10700 [1.1781e+00]
10800 [1.1773e+00]
10900 [1.1765e+00]
11000 [1.1751e+00]
11100 [1.1739e+00]
11200 [1.1728e+00]
11300 [1.1714e+00]
11400 [1.1698e+00]
11500 [1.1687e+00]
11600 [1.1675e+00]
11700 [1.1660e+00]
11800 [1.1649e+00]
11900 [1.1632e+00]
12000 [1.1626e+00]
12100 [1.1613e+00]
12200 [1.1606e+00]
12300 [1.1595e+00]
12400 [1.1581e+00]
12500 [1.1570e+00]
12600 [1.1557e+00]
12700 [1.1543e+00]
12800 [1.1536e+00]
12900 [1.1520e+00]
13000 [1.1518e+00]
13100 [1.1502e+00]
13200 [1.1491e+00]
13300 [1.1479e+00]
13400 [1.1469e+00]
13500 [1.1459e+00]
13600 [1.1449e+00]
13700 [1.1441e+00]
13800 [1.1427e+00]
13900 [1.1414e+00]
14000 [1.1406e+00]
14100 [1.1401e+00]
14200 [1.1389e+00]
14300 [1.1378e+00]
14400 [1.1367e+00]
14500 [1.1356e+00]
14600 [1.1348e+00]
14700 [1.1333e+00]
14800 [1.1332e+00]
14900 [1.1318e+00]
15000 [1.1309e+00]
15100 [1.1297e+00]
15200 [1.1287e+00]
15300 [1.1277e+00]
15400 [1.1276e+00]
15500 [1.1261e+00]
15600 [1.1253e+00]
15700 [1.1244e+00]
15800 [1.1237e+00]
15900 [1.1230e+00]
16000 [1.1221e+00]
16100 [1.1207e+00]
16200 [1.1196e+00]
16300 [1.1195e+00]
16400 [1.1184e+00]
16500 [1.1177e+00]
16600 [1.1165e+00]
16700 [1.1157e+00]
16800 [1.1150e+00]
16900 [1.1144e+00]
17000 [1.1129e+00]
17100 [1.1128e+00]
17200 [1.1115e+00]
17300 [1.1107e+00]
17400 [1.1103e+00]
17500 [1.1090e+00]
17600 [1.1090e+00]
17700 [1.1077e+00]
17800 [1.1066e+00]
17900 [1.1063e+00]
18000 [1.1054e+00]
18100 [1.1045e+00]
18200 [1.1032e+00]
18300 [1.1033e+00]
18400 [1.1023e+00]
18500 [1.1017e+00]
18600 [1.1012e+00]
18700 [1.1008e+00]
18800 [1.1000e+00]
18900 [1.0994e+00]
19000 [1.0986e+00]
19100 [1.0979e+00]
19200 [1.0975e+00]
19300 [1.0971e+00]
19400 [1.0965e+00]
19500 [1.0958e+00]
19600 [1.0946e+00]
19700 [1.0943e+00]
19800 [1.0939e+00]
19900 [1.0932e+00]
20000 [1.0926e+00]
20100 [1.0925e+00]
20200 [1.0913e+00]
20300 [1.0909e+00]
20400 [1.0902e+00]
20500 [1.0896e+00]
20600 [1.0893e+00]
20700 [1.0890e+00]
20800 [1.0885e+00]
20900 [1.0878e+00]
21000 [1.0871e+00]
21100 [1.0870e+00]
21200 [1.0865e+00]
21300 [1.0859e+00]
21400 [1.0853e+00]
21500 [1.0849e+00]
21600 [1.0843e+00]
21700 [1.0839e+00]
21800 [1.0835e+00]
21900 [1.0829e+00]
22000 [1.0821e+00]
22100 [1.0819e+00]
22200 [1.0815e+00]
22300 [1.0811e+00]
22400 [1.0809e+00]
22500 [1.0804e+00]
22600 [1.0797e+00]
22700 [1.0796e+00]
22800 [1.0790e+00]
22900 [1.0789e+00]
23000 [1.0780e+00]
23100 [1.0778e+00]
23200 [1.0773e+00]
23300 [1.0769e+00]
23400 [1.0762e+00]
23500 [1.0761e+00]
23600 [1.0758e+00]
23700 [1.0753e+00]
23800 [1.0752e+00]
23900 [1.0749e+00]
24000 [1.0748e+00]
24100 [1.0744e+00]
24200 [1.0738e+00]
24300 [1.0737e+00]
24400 [1.0731e+00]
24500 [1.0729e+00]
24600 [1.0728e+00]
24700 [1.0721e+00]
24800 [1.0721e+00]
24900 [1.0718e+00]
25000 [1.0714e+00]
25100 [1.0711e+00]
25200 [1.0708e+00]
25300 [1.0707e+00]
25400 [1.0703e+00]
25500 [1.0700e+00]
25600 [1.0693e+00]
25700 [1.0691e+00]
25800 [1.0689e+00]
25900 [1.0689e+00]
26000 [1.0685e+00]
26100 [1.0684e+00]
26200 [1.0680e+00]
26300 [1.0682e+00]
26400 [1.0675e+00]
26500 [1.0671e+00]
26600 [1.0670e+00]
26700 [1.0667e+00]
26800 [1.0667e+00]
26900 [1.0664e+00]
27000 [1.0662e+00]
27100 [1.0659e+00]
27200 [1.0656e+00]
27300 [1.0656e+00]
27400 [1.0653e+00]
27500 [1.0650e+00]
27600 [1.0649e+00]
27700 [1.0642e+00]
27800 [1.0645e+00]
27900 [1.0639e+00]
28000 [1.0641e+00]
28100 [1.0638e+00]
28200 [1.0635e+00]
28300 [1.0634e+00]
28400 [1.0632e+00]
28500 [1.0632e+00]
28600 [1.0628e+00]
28700 [1.0627e+00]
28800 [1.0624e+00]
28900 [1.0624e+00]
29000 [1.0622e+00]
29100 [1.0619e+00]
29200 [1.0619e+00]
29300 [1.0612e+00]
29400 [1.0615e+00]
29500 [1.0614e+00]
29600 [1.0607e+00]
29700 [1.0606e+00]
29800 [1.0606e+00]
29900 [1.0608e+00]
30000 [1.0603e+00]
30100 [1.0603e+00]
30200 [1.0601e+00]
30300 [1.0602e+00]
30400 [1.0600e+00]
30500 [1.0598e+00]
30600 [1.0595e+00]
30700 [1.0597e+00]
30800 [1.0595e+00]
30900 [1.0587e+00]
31000 [1.0592e+00]
31100 [1.0589e+00]
31200 [1.0589e+00]
31300 [1.0587e+00]
31400 [1.0582e+00]
31500 [1.0581e+00]
31600 [1.0584e+00]
31700 [1.0582e+00]
31800 [1.0582e+00]
31900 [1.0582e+00]
32000 [1.0578e+00]
32100 [1.0578e+00]
32200 [1.0578e+00]
32300 [1.0578e+00]
32400 [1.0577e+00]
32500 [1.0576e+00]
32600 [1.0575e+00]
32700 [1.0574e+00]
32800 [1.0573e+00]
32900 [1.0573e+00]
33000 [1.0570e+00]
33100 [1.0573e+00]
33200 [1.0568e+00]
33300 [1.0568e+00]
33400 [1.0568e+00]
33500 [1.0567e+00]
33600 [1.0566e+00]
33700 [1.0568e+00]
33800 [1.0565e+00]
33900 [1.0565e+00]
34000 [1.0564e+00]
34100 [1.0563e+00]
34200 [1.0562e+00]
34300 [1.0561e+00]
34400 [1.0558e+00]
34500 [1.0559e+00]
34600 [1.0560e+00]
34700 [1.0559e+00]
34800 [1.0556e+00]
34900 [1.0556e+00]
35000 [1.0551e+00]
35100 [1.0554e+00]
35200 [1.0552e+00]
35300 [1.0552e+00]
35400 [1.0555e+00]
35500 [1.0552e+00]
35600 [1.0550e+00]
35700 [1.0552e+00]
35800 [1.0546e+00]
35900 [1.0546e+00]
36000 [1.0544e+00]
36100 [1.0547e+00]
36200 [1.0548e+00]
36300 [1.0548e+00]
36400 [1.0547e+00]
36500 [1.0547e+00]
36600 [1.0546e+00]
36700 [1.0546e+00]
36800 [1.0543e+00]
36900 [1.0545e+00]
37000 [1.0544e+00]
37100 [1.0541e+00]
37200 [1.0537e+00]
37300 [1.0541e+00]
37400 [1.0542e+00]
37500 [1.0540e+00]
37600 [1.0539e+00]
37700 [1.0538e+00]
37800 [1.0536e+00]
37900 [1.0536e+00]
38000 [1.0539e+00]
38100 [1.0537e+00]
38200 [1.0536e+00]
38300 [1.0537e+00]
38400 [1.0532e+00]
38500 [1.0535e+00]
38600 [1.0534e+00]
38700 [1.0534e+00]
38800 [1.0532e+00]
38900 [1.0535e+00]
39000 [1.0530e+00]
39100 [1.0531e+00]
39200 [1.0528e+00]
39300 [1.0530e+00]
39400 [1.0526e+00]
39500 [1.0529e+00]
39600 [1.0529e+00]
39700 [1.0525e+00]
39800 [1.0529e+00]
39900 [1.0526e+00]
40000 [1.0523e+00]
40100 [1.0527e+00]
40200 [1.0522e+00]
40300 [1.0522e+00]
40400 [1.0520e+00]
40500 [1.0524e+00]
40600 [1.0520e+00]
40700 [1.0522e+00]
40800 [1.0517e+00]
40900 [1.0517e+00]
41000 [1.0517e+00]
41100 [1.0518e+00]
41200 [1.0518e+00]
41300 [1.0516e+00]
41400 [1.0512e+00]
41500 [1.0511e+00]
41600 [1.0512e+00]
41700 [1.0513e+00]
41800 [1.0510e+00]
41900 [1.0511e+00]
42000 [1.0513e+00]
42100 [1.0512e+00]
42200 [1.0513e+00]
42300 [1.0509e+00]
42400 [1.0510e+00]
42500 [1.0513e+00]
42600 [1.0506e+00]
42700 [1.0506e+00]
42800 [1.0503e+00]
42900 [1.0505e+00]
43000 [1.0506e+00]
43100 [1.0503e+00]
43200 [1.0502e+00]
43300 [1.0503e+00]
43400 [1.0501e+00]
43500 [1.0500e+00]
43600 [1.0500e+00]
43700 [1.0501e+00]
43800 [1.0496e+00]
43900 [1.0498e+00]
44000 [1.0500e+00]
44100 [1.0497e+00]
44200 [1.0496e+00]
44300 [1.0494e+00]
44400 [1.0496e+00]
44500 [1.0496e+00]
44600 [1.0490e+00]
44700 [1.0492e+00]
44800 [1.0492e+00]
44900 [1.0492e+00]
45000 [1.0490e+00]
45100 [1.0489e+00]
45200 [1.0490e+00]
45300 [1.0490e+00]
45400 [1.0487e+00]
45500 [1.0487e+00]
45600 [1.0483e+00]
45700 [1.0485e+00]
45800 [1.0485e+00]
45900 [1.0478e+00]
46000 [1.0478e+00]
46100 [1.0478e+00]
46200 [1.0479e+00]
46300 [1.0478e+00]
46400 [1.0478e+00]
46500 [1.0478e+00]
46600 [1.0473e+00]
46700 [1.0474e+00]
46800 [1.0474e+00]
46900 [1.0473e+00]
47000 [1.0473e+00]
47100 [1.0472e+00]
47200 [1.0466e+00]
47300 [1.0468e+00]
47400 [1.0472e+00]
47500 [1.0465e+00]
47600 [1.0471e+00]
47700 [1.0464e+00]
47800 [1.0466e+00]
47900 [1.0466e+00]
48000 [1.0465e+00]
48100 [1.0464e+00]
48200 [1.0462e+00]
48300 [1.0460e+00]
48400 [1.0461e+00]
48500 [1.0460e+00]
48600 [1.0459e+00]
48700 [1.0458e+00]
48800 [1.0457e+00]
48900 [1.0457e+00]
49000 [1.0453e+00]
49100 [1.0454e+00]
49200 [1.0451e+00]
49300 [1.0454e+00]
49400 [1.0453e+00]
49500 [1.0450e+00]
49600 [1.0451e+00]
49700 [1.0449e+00]
49800 [1.0446e+00]
49900 [1.0446e+00]
50000 [1.0448e+00]
50100 [1.0445e+00]
50200 [1.0443e+00]
50300 [1.0445e+00]
50400 [1.0445e+00]
50500 [1.0439e+00]
50600 [1.0442e+00]
50700 [1.0441e+00]
50800 [1.0437e+00]
50900 [1.0437e+00]
51000 [1.0437e+00]
51100 [1.0436e+00]
51200 [1.0433e+00]
51300 [1.0430e+00]
51400 [1.0430e+00]
51500 [1.0431e+00]
51600 [1.0428e+00]
51700 [1.0430e+00]
51800 [1.0427e+00]
51900 [1.0428e+00]
52000 [1.0425e+00]
52100 [1.0424e+00]
52200 [1.0425e+00]
52300 [1.0422e+00]
52400 [1.0423e+00]
52500 [1.0418e+00]
52600 [1.0420e+00]
52700 [1.0421e+00]
52800 [1.0417e+00]
52900 [1.0419e+00]
53000 [1.0419e+00]
53100 [1.0416e+00]
53200 [1.0417e+00]
53300 [1.0417e+00]
53400 [1.0411e+00]
53500 [1.0414e+00]
53600 [1.0410e+00]
53700 [1.0413e+00]
53800 [1.0409e+00]
53900 [1.0408e+00]
54000 [1.0408e+00]
54100 [1.0407e+00]
54200 [1.0407e+00]
54300 [1.0402e+00]
54400 [1.0404e+00]
54500 [1.0404e+00]
54600 [1.0398e+00]
54700 [1.0402e+00]
54800 [1.0398e+00]
54900 [1.0398e+00]
55000 [1.0397e+00]
55100 [1.0398e+00]
55200 [1.0395e+00]
55300 [1.0395e+00]
55400 [1.0397e+00]
55500 [1.0393e+00]
55600 [1.0395e+00]
55700 [1.0394e+00]
55800 [1.0390e+00]
55900 [1.0392e+00]
56000 [1.0390e+00]
56100 [1.0389e+00]
56200 [1.0388e+00]
56300 [1.0387e+00]
56400 [1.0388e+00]
56500 [1.0388e+00]
56600 [1.0386e+00]
56700 [1.0383e+00]
56800 [1.0384e+00]
56900 [1.0383e+00]
57000 [1.0380e+00]
57100 [1.0382e+00]
57200 [1.0377e+00]
57300 [1.0382e+00]
57400 [1.0373e+00]
57500 [1.0378e+00]
57600 [1.0376e+00]
57700 [1.0376e+00]
57800 [1.0373e+00]
57900 [1.0371e+00]
58000 [1.0373e+00]
58100 [1.0375e+00]
58200 [1.0371e+00]
