# step, loss_train, loss_test, metrics_test
2.100000000000000000e+04 1.149768067989498377e-04 1.598344882950186729e-03 9.688862599432468414e-03 1.149768067989498377e-04 1.598344882950186729e-03 9.688862599432468414e-03
2.200000000000000000e+04 1.048437188728712499e-04 1.581307617016136646e-03 9.648547507822513580e-03 1.048437188728712499e-04 1.581307617016136646e-03 9.648547507822513580e-03
2.300000000000000000e+04 9.560972102917730808e-05 1.564576523378491402e-03 9.608177468180656433e-03 9.560972102917730808e-05 1.564576523378491402e-03 9.608177468180656433e-03
2.400000000000000000e+04 8.820226503303274512e-05 1.555001363158226013e-03 9.559689089655876160e-03 8.820226503303274512e-05 1.555001363158226013e-03 9.559689089655876160e-03
2.500000000000000000e+04 8.422288374276831746e-05 1.546486746519804001e-03 9.508478455245494843e-03 8.422288374276831746e-05 1.546486746519804001e-03 9.508478455245494843e-03
2.600000000000000000e+04 8.182769670384004712e-05 1.539337099529802799e-03 9.454612620174884796e-03 8.182769670384004712e-05 1.539337099529802799e-03 9.454612620174884796e-03
2.700000000000000000e+04 8.523407450411468744e-05 1.537791569717228413e-03 9.394359774887561798e-03 8.523407450411468744e-05 1.537791569717228413e-03 9.394359774887561798e-03
2.800000000000000000e+04 7.982643728610128164e-05 1.520366757176816463e-03 9.347024373710155487e-03 7.982643728610128164e-05 1.520366757176816463e-03 9.347024373710155487e-03
2.900000000000000000e+04 7.609235035488381982e-05 1.522709382697939873e-03 9.276493452489376068e-03 7.609235035488381982e-05 1.522709382697939873e-03 9.276493452489376068e-03
3.000000000000000000e+04 2.128998312400653958e-04 1.402327441610395908e-03 9.338130243122577667e-03 2.128998312400653958e-04 1.402327441610395908e-03 9.338130243122577667e-03
3.100000000000000000e+04 7.723547605564817786e-05 1.517727505415678024e-03 9.145246818661689758e-03 7.723547605564817786e-05 1.517727505415678024e-03 9.145246818661689758e-03
3.200000000000000000e+04 7.291480142157524824e-05 1.522895414382219315e-03 9.079665876924991608e-03 7.291480142157524824e-05 1.522895414382219315e-03 9.079665876924991608e-03
3.300000000000000000e+04 2.625314809847623110e-04 1.296579954214394093e-03 9.265999309718608856e-03 2.625314809847623110e-04 1.296579954214394093e-03 9.265999309718608856e-03
3.400000000000000000e+04 6.513954576803371310e-05 1.518210745416581631e-03 8.971041068434715271e-03 6.513954576803371310e-05 1.518210745416581631e-03 8.971041068434715271e-03
3.500000000000000000e+04 6.009645585436373949e-05 1.521160709671676159e-03 8.916955441236495972e-03 6.009645585436373949e-05 1.521160709671676159e-03 8.916955441236495972e-03
3.600000000000000000e+04 5.420956586021929979e-05 1.526536187157034874e-03 8.864403702318668365e-03 5.420956586021929979e-05 1.526536187157034874e-03 8.864403702318668365e-03
3.700000000000000000e+04 4.848941171076148748e-05 1.531275920569896698e-03 8.816452696919441223e-03 4.848941171076148748e-05 1.531275920569896698e-03 8.816452696919441223e-03
3.800000000000000000e+04 4.328983050072565675e-05 1.536903087981045246e-03 8.769266307353973389e-03 4.328983050072565675e-05 1.536903087981045246e-03 8.769266307353973389e-03
3.900000000000000000e+04 3.886820923071354628e-05 1.541325123980641365e-03 8.727384731173515320e-03 3.886820923071354628e-05 1.541325123980641365e-03 8.727384731173515320e-03
4.000000000000000000e+04 3.596064561861567199e-05 1.544931903481483459e-03 8.690254762768745422e-03 3.596064561861567199e-05 1.544931903481483459e-03 8.690254762768745422e-03
4.100000000000000000e+04 3.458941500866785645e-05 1.546293846331536770e-03 8.658758364617824554e-03 3.458941500866785645e-05 1.546293846331536770e-03 8.658758364617824554e-03
4.200000000000000000e+04 3.426070907153189182e-05 1.550172222778201103e-03 8.628895506262779236e-03 3.426070907153189182e-05 1.550172222778201103e-03 8.628895506262779236e-03
4.300000000000000000e+04 6.260846275836229324e-04 1.769915921613574028e-03 8.412932977080345154e-03 6.260846275836229324e-04 1.769915921613574028e-03 8.412932977080345154e-03
4.400000000000000000e+04 5.094852895126678050e-05 1.534638344310224056e-03 8.599855937063694000e-03 5.094852895126678050e-05 1.534638344310224056e-03 8.599855937063694000e-03
4.500000000000000000e+04 3.977213418693281710e-05 1.549304695799946785e-03 8.564645424485206604e-03 3.977213418693281710e-05 1.549304695799946785e-03 8.564645424485206604e-03
4.600000000000000000e+04 4.463247605599462986e-04 1.553582260385155678e-03 8.555695414543151855e-03 4.463247605599462986e-04 1.553582260385155678e-03 8.555695414543151855e-03
4.700000000000000000e+04 3.430131982895545661e-05 1.565081765875220299e-03 8.512048982083797455e-03 3.430131982895545661e-05 1.565081765875220299e-03 8.512048982083797455e-03
4.800000000000000000e+04 3.421854125917889178e-05 1.567048020660877228e-03 8.492368273437023163e-03 3.421854125917889178e-05 1.567048020660877228e-03 8.492368273437023163e-03
4.900000000000000000e+04 3.346856829011812806e-05 1.571036409586668015e-03 8.471309207379817963e-03 3.346856829011812806e-05 1.571036409586668015e-03 8.471309207379817963e-03
5.000000000000000000e+04 3.307012593722902238e-05 1.576379756443202496e-03 8.448959328234195709e-03 3.307012593722902238e-05 1.576379756443202496e-03 8.448959328234195709e-03
5.100000000000000000e+04 3.447066774242557585e-05 1.589154242537915707e-03 8.419903926551342010e-03 3.447066774242557585e-05 1.589154242537915707e-03 8.419903926551342010e-03
5.200000000000000000e+04 3.253587783547118306e-05 1.580385724082589149e-03 8.412658236920833588e-03 3.253587783547118306e-05 1.580385724082589149e-03 8.412658236920833588e-03
5.300000000000000000e+04 3.226575427106581628e-05 1.586728612892329693e-03 8.390669710934162140e-03 3.226575427106581628e-05 1.586728612892329693e-03 8.390669710934162140e-03
5.400000000000000000e+04 2.749400446191430092e-04 1.500701881013810635e-03 8.469400927424430847e-03 2.749400446191430092e-04 1.500701881013810635e-03 8.469400927424430847e-03
5.500000000000000000e+04 3.315324647701345384e-05 1.601206138730049133e-03 8.345930837094783783e-03 3.315324647701345384e-05 1.601206138730049133e-03 8.345930837094783783e-03
5.600000000000000000e+04 4.127880674786865711e-05 1.614008215256035328e-03 8.318274281919002533e-03 4.127880674786865711e-05 1.614008215256035328e-03 8.318274281919002533e-03
5.700000000000000000e+04 3.643170930445194244e-05 1.612221589311957359e-03 8.305396884679794312e-03 3.643170930445194244e-05 1.612221589311957359e-03 8.305396884679794312e-03
5.800000000000000000e+04 3.556788942660205066e-05 1.601188327185809612e-03 8.302035741508007050e-03 3.556788942660205066e-05 1.601188327185809612e-03 8.302035741508007050e-03
5.900000000000000000e+04 3.749903044081293046e-05 1.620409195311367512e-03 8.268490433692932129e-03 3.749903044081293046e-05 1.620409195311367512e-03 8.268490433692932129e-03
6.000000000000000000e+04 3.393037331989035010e-05 1.623378484509885311e-03 8.251692168414592743e-03 3.393037331989035010e-05 1.623378484509885311e-03 8.251692168414592743e-03
6.100000000000000000e+04 5.910107211093418300e-05 1.596382237039506435e-03 8.266109041869640350e-03 5.910107211093418300e-05 1.596382237039506435e-03 8.266109041869640350e-03
6.200000000000000000e+04 4.474157321965321898e-05 1.656016334891319275e-03 8.191865868866443634e-03 4.474157321965321898e-05 1.656016334891319275e-03 8.191865868866443634e-03
6.300000000000000000e+04 1.971622696146368980e-04 1.608231803402304649e-03 8.230499923229217529e-03 1.971622696146368980e-04 1.608231803402304649e-03 8.230499923229217529e-03
6.400000000000000000e+04 3.538921373547054827e-05 1.637008157558739185e-03 8.184322156012058258e-03 3.538921373547054827e-05 1.637008157558739185e-03 8.184322156012058258e-03
6.500000000000000000e+04 3.615106106735765934e-05 1.651076832786202431e-03 8.157311938703060150e-03 3.615106106735765934e-05 1.651076832786202431e-03 8.157311938703060150e-03
6.600000000000000000e+04 5.655612403643317521e-05 1.696185790933668613e-03 8.099987171590328217e-03 5.655612403643317521e-05 1.696185790933668613e-03 8.099987171590328217e-03
6.700000000000000000e+04 4.827909651794470847e-05 1.629043952561914921e-03 8.153869770467281342e-03 4.827909651794470847e-05 1.629043952561914921e-03 8.153869770467281342e-03
6.800000000000000000e+04 5.420102752395905554e-05 1.629026257432997227e-03 8.141150698065757751e-03 5.420102752395905554e-05 1.629026257432997227e-03 8.141150698065757751e-03
6.900000000000000000e+04 5.741804852732457221e-05 1.643354073166847229e-03 8.114363998174667358e-03 5.741804852732457221e-05 1.643354073166847229e-03 8.114363998174667358e-03
7.000000000000000000e+04 4.229231853969395161e-05 1.676800893619656563e-03 8.067711256444454193e-03 4.229231853969395161e-05 1.676800893619656563e-03 8.067711256444454193e-03
7.100000000000000000e+04 2.568906638771295547e-04 1.558028976432979107e-03 8.179708383977413177e-03 2.568906638771295547e-04 1.558028976432979107e-03 8.179708383977413177e-03
7.200000000000000000e+04 2.894430363085120916e-04 1.536624622531235218e-03 8.191411383450031281e-03 2.894430363085120916e-04 1.536624622531235218e-03 8.191411383450031281e-03
7.300000000000000000e+04 4.292953235562890768e-05 1.686085946857929230e-03 8.022423833608627319e-03 4.292953235562890768e-05 1.686085946857929230e-03 8.022423833608627319e-03
7.400000000000000000e+04 4.153279587626457214e-05 1.679568435065448284e-03 8.017461746931076050e-03 4.153279587626457214e-05 1.679568435065448284e-03 8.017461746931076050e-03
7.500000000000000000e+04 4.232244464219547808e-05 1.687240554019808769e-03 7.998593151569366455e-03 4.232244464219547808e-05 1.687240554019808769e-03 7.998593151569366455e-03
7.600000000000000000e+04 4.181738768238574266e-05 1.688959309831261635e-03 7.985829375684261322e-03 4.181738768238574266e-05 1.688959309831261635e-03 7.985829375684261322e-03
7.700000000000000000e+04 4.231471757520921528e-05 1.692345133051276207e-03 7.971592247486114502e-03 4.231471757520921528e-05 1.692345133051276207e-03 7.971592247486114502e-03
7.800000000000000000e+04 4.487389014684595168e-05 1.705389353446662426e-03 7.948007434606552124e-03 4.487389014684595168e-05 1.705389353446662426e-03 7.948007434606552124e-03
7.900000000000000000e+04 4.302748493500985205e-05 1.695338520221412182e-03 7.947281934320926666e-03 4.302748493500985205e-05 1.695338520221412182e-03 7.947281934320926666e-03
8.000000000000000000e+04 4.255785097484476864e-05 1.689743483439087868e-03 7.942356169223785400e-03 4.255785097484476864e-05 1.689743483439087868e-03 7.942356169223785400e-03
8.100000000000000000e+04 4.213331703795120120e-05 1.696329331025481224e-03 7.925391197204589844e-03 4.213331703795120120e-05 1.696329331025481224e-03 7.925391197204589844e-03
8.200000000000000000e+04 4.182266275165602565e-05 1.700175111182034016e-03 7.911345921456813812e-03 4.182266275165602565e-05 1.700175111182034016e-03 7.911345921456813812e-03
8.300000000000000000e+04 5.347586193238385022e-05 1.703306217677891254e-03 7.898542098701000214e-03 5.347586193238385022e-05 1.703306217677891254e-03 7.898542098701000214e-03
8.400000000000000000e+04 4.423856080393306911e-05 1.696288934908807278e-03 7.895167917013168335e-03 4.423856080393306911e-05 1.696288934908807278e-03 7.895167917013168335e-03
8.500000000000000000e+04 6.367953756125643849e-05 1.670829835347831249e-03 7.911240682005882263e-03 6.367953756125643849e-05 1.670829835347831249e-03 7.911240682005882263e-03
8.600000000000000000e+04 4.226911551086232066e-05 1.719519146718084812e-03 7.852975279092788696e-03 4.226911551086232066e-05 1.719519146718084812e-03 7.852975279092788696e-03
8.700000000000000000e+04 4.446877937880344689e-05 1.693121390417218208e-03 7.869566790759563446e-03 4.446877937880344689e-05 1.693121390417218208e-03 7.869566790759563446e-03
8.800000000000000000e+04 8.465442078886553645e-05 1.666094874963164330e-03 7.887779735028743744e-03 8.465442078886553645e-05 1.666094874963164330e-03 7.887779735028743744e-03
8.900000000000000000e+04 5.372799569158814847e-05 1.688376767560839653e-03 7.856480777263641357e-03 5.372799569158814847e-05 1.688376767560839653e-03 7.856480777263641357e-03
9.000000000000000000e+04 8.977112884167581797e-05 1.784304738976061344e-03 7.753361482173204422e-03 8.977112884167581797e-05 1.784304738976061344e-03 7.753361482173204422e-03
9.100000000000000000e+04 4.131264358875341713e-05 1.717017730697989464e-03 7.810342125594615936e-03 4.131264358875341713e-05 1.717017730697989464e-03 7.810342125594615936e-03
9.200000000000000000e+04 6.258695793803781271e-05 1.727979863062500954e-03 7.792116608470678329e-03 6.258695793803781271e-05 1.727979863062500954e-03 7.792116608470678329e-03
9.300000000000000000e+04 4.142340185353532434e-05 1.720816246233880520e-03 7.790055125951766968e-03 4.142340185353532434e-05 1.720816246233880520e-03 7.790055125951766968e-03
9.400000000000000000e+04 1.580706593813374639e-04 1.709869015030562878e-03 7.793834432959556580e-03 1.580706593813374639e-04 1.709869015030562878e-03 7.793834432959556580e-03
9.500000000000000000e+04 4.258135959389619529e-05 1.731140073388814926e-03 7.763636298477649689e-03 4.258135959389619529e-05 1.731140073388814926e-03 7.763636298477649689e-03
9.600000000000000000e+04 5.013327609049156308e-05 1.697215484455227852e-03 7.789633236825466156e-03 5.013327609049156308e-05 1.697215484455227852e-03 7.789633236825466156e-03
9.700000000000000000e+04 4.153321788180619478e-05 1.724732923321425915e-03 7.754062302410602570e-03 4.153321788180619478e-05 1.724732923321425915e-03 7.754062302410602570e-03
9.800000000000000000e+04 2.213835250586271286e-04 1.717499224469065666e-03 7.754779886454343796e-03 2.213835250586271286e-04 1.717499224469065666e-03 7.754779886454343796e-03
9.900000000000000000e+04 4.189156970824114978e-05 1.740710576996207237e-03 7.722403388470411301e-03 4.189156970824114978e-05 1.740710576996207237e-03 7.722403388470411301e-03
1.000000000000000000e+05 6.549823592649772763e-05 1.765142194926738739e-03 7.691327482461929321e-03 6.549823592649772763e-05 1.765142194926738739e-03 7.691327482461929321e-03
