# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.845207345671951771e-04 9.902384772431105375e-05 9.431508369743824005e-04 4.276889801025390625e+00 2.937840521335601807e-01 2.845207345671951771e-04 9.902384772431105375e-05 9.431508369743824005e-04 4.276889801025390625e+00 2.937840521335601807e-01
1.000000000000000000e+02 1.231541275046765804e-03 8.980390615761280060e-03 1.670964411459863186e-03 4.896502196788787842e-01 7.058726157993078232e-03 1.231541275046765804e-03 8.980390615761280060e-03 1.670964411459863186e-03 4.896502196788787842e-01 7.058726157993078232e-03
2.000000000000000000e+02 5.977406166493892670e-03 1.686590723693370819e-02 2.246694872155785561e-03 3.351207077503204346e-01 6.590086035430431366e-03 5.977406166493892670e-03 1.686590723693370819e-02 2.246694872155785561e-03 3.351207077503204346e-01 6.590086035430431366e-03
3.000000000000000000e+02 7.095914334058761597e-03 1.529226545244455338e-02 1.726282760500907898e-03 1.674981266260147095e-01 9.626777842640876770e-03 7.095914334058761597e-03 1.529226545244455338e-02 1.726282760500907898e-03 1.674981266260147095e-01 9.626777842640876770e-03
4.000000000000000000e+02 2.875685226172208786e-03 8.578951470553874969e-03 1.327431993559002876e-03 2.046569436788558960e-01 8.994681760668754578e-03 2.875685226172208786e-03 8.578951470553874969e-03 1.327431993559002876e-03 2.046569436788558960e-01 8.994681760668754578e-03
5.000000000000000000e+02 1.138478051871061325e-03 2.758013783022761345e-03 6.836883840151131153e-04 1.909005828201770782e-02 3.647792851552367210e-03 1.138478051871061325e-03 2.758013783022761345e-03 6.836883840151131153e-04 1.909005828201770782e-02 3.647792851552367210e-03
6.000000000000000000e+02 7.291669608093798161e-04 2.353718271479010582e-03 3.825271851383149624e-04 1.411172840744256973e-02 2.840180415660142899e-03 7.291669608093798161e-04 2.353718271479010582e-03 3.825271851383149624e-04 1.411172840744256973e-02 2.840180415660142899e-03
7.000000000000000000e+02 6.478509749285876751e-04 1.881475560367107391e-03 2.899918472394347191e-04 8.481200784444808960e-03 2.179022645577788353e-03 6.478509749285876751e-04 1.881475560367107391e-03 2.899918472394347191e-04 8.481200784444808960e-03 2.179022645577788353e-03
8.000000000000000000e+02 5.892362678423523903e-04 1.795042655430734158e-03 2.566099865362048149e-04 6.705125793814659119e-03 1.790355774573981762e-03 5.892362678423523903e-04 1.795042655430734158e-03 2.566099865362048149e-04 6.705125793814659119e-03 1.790355774573981762e-03
9.000000000000000000e+02 5.623733159154653549e-04 1.575090573169291019e-03 1.996904757106676698e-04 4.767307545989751816e-03 1.439203624613583088e-03 5.623733159154653549e-04 1.575090573169291019e-03 1.996904757106676698e-04 4.767307545989751816e-03 1.439203624613583088e-03
1.000000000000000000e+03 5.314690642990171909e-04 1.553695648908615112e-03 2.045594592345878482e-04 4.237946122884750366e-03 1.267226878553628922e-03 5.314690642990171909e-04 1.553695648908615112e-03 2.045594592345878482e-04 4.237946122884750366e-03 1.267226878553628922e-03
1.100000000000000000e+03 4.981390084140002728e-04 1.355501939542591572e-03 1.722828310448676348e-04 2.881509019061923027e-03 1.052829204127192497e-03 4.981390084140002728e-04 1.355501939542591572e-03 1.722828310448676348e-04 2.881509019061923027e-03 1.052829204127192497e-03
1.200000000000000000e+03 5.286376690492033958e-04 1.797835342586040497e-03 1.813679409679025412e-04 4.217419773340225220e-03 1.376158557832241058e-03 5.286376690492033958e-04 1.797835342586040497e-03 1.813679409679025412e-04 4.217419773340225220e-03 1.376158557832241058e-03
1.300000000000000000e+03 4.448022809810936451e-04 1.178235514089465141e-03 1.551110617583617568e-04 1.869408297352492809e-03 8.607967174611985683e-04 4.448022809810936451e-04 1.178235514089465141e-03 1.551110617583617568e-04 1.869408297352492809e-03 8.607967174611985683e-04
1.400000000000000000e+03 4.225762677378952503e-04 1.129210228100419044e-03 1.519631769042462111e-04 1.580412383191287518e-03 7.842659833841025829e-04 4.225762677378952503e-04 1.129210228100419044e-03 1.519631769042462111e-04 1.580412383191287518e-03 7.842659833841025829e-04
1.500000000000000000e+03 4.056720354128628969e-04 1.048384467139840126e-03 1.378068991471081972e-04 1.996150705963373184e-03 7.257338147610425949e-04 4.056720354128628969e-04 1.048384467139840126e-03 1.378068991471081972e-04 1.996150705963373184e-03 7.257338147610425949e-04
1.600000000000000000e+03 4.352509276941418648e-04 9.239852661266922951e-04 1.644482690608128905e-04 5.526974331587553024e-03 6.581274210475385189e-04 4.352509276941418648e-04 9.239852661266922951e-04 1.644482690608128905e-04 5.526974331587553024e-03 6.581274210475385189e-04
1.700000000000000000e+03 4.291322838980704546e-04 8.295725565403699875e-04 1.580890675541013479e-04 4.542860202491283417e-03 5.905277794227004051e-04 4.291322838980704546e-04 8.295725565403699875e-04 1.580890675541013479e-04 4.542860202491283417e-03 5.905277794227004051e-04
1.800000000000000000e+03 3.707654541358351707e-04 9.751502075232565403e-04 1.349004451185464859e-04 7.795946672558784485e-03 6.101383478380739689e-04 3.707654541358351707e-04 9.751502075232565403e-04 1.349004451185464859e-04 7.795946672558784485e-03 6.101383478380739689e-04
1.900000000000000000e+03 3.665913827717304230e-04 8.108253241516649723e-04 1.277809788007289171e-04 2.080851234495639801e-03 4.805669304914772511e-04 3.665913827717304230e-04 8.108253241516649723e-04 1.277809788007289171e-04 2.080851234495639801e-03 4.805669304914772511e-04
2.000000000000000000e+03 3.535510622896254063e-04 7.723604212515056133e-04 1.246619503945112228e-04 3.803253173828125000e-03 4.520505608525127172e-04 3.535510622896254063e-04 7.723604212515056133e-04 1.246619503945112228e-04 3.803253173828125000e-03 4.520505608525127172e-04
2.100000000000000000e+03 3.454080433584749699e-04 6.728182779625058174e-04 1.204425061587244272e-04 1.058634486980736256e-03 3.772947238758206367e-04 3.454080433584749699e-04 6.728182779625058174e-04 1.204425061587244272e-04 1.058634486980736256e-03 3.772947238758206367e-04
2.200000000000000000e+03 3.188633127138018608e-04 6.290011224336922169e-04 1.175171855720691383e-04 1.604877063073217869e-03 3.593678120523691177e-04 3.188633127138018608e-04 6.290011224336922169e-04 1.175171855720691383e-04 1.604877063073217869e-03 3.593678120523691177e-04
2.300000000000000000e+03 3.010884393006563187e-04 5.596097907982766628e-04 1.126392307924106717e-04 8.425165433436632156e-04 3.288837906438857317e-04 3.010884393006563187e-04 5.596097907982766628e-04 1.126392307924106717e-04 8.425165433436632156e-04 3.288837906438857317e-04
2.400000000000000000e+03 3.122364287264645100e-04 4.750680818688124418e-04 1.255251117981970310e-04 3.373520681634545326e-03 2.908100141212344170e-04 3.122364287264645100e-04 4.750680818688124418e-04 1.255251117981970310e-04 3.373520681634545326e-03 2.908100141212344170e-04
2.500000000000000000e+03 2.565071335993707180e-04 5.240238970145583153e-04 1.063146846718154848e-04 3.293243702501058578e-03 2.897170488722622395e-04 2.565071335993707180e-04 5.240238970145583153e-04 1.063146846718154848e-04 3.293243702501058578e-03 2.897170488722622395e-04
2.600000000000000000e+03 2.798809437081217766e-04 4.441838245838880539e-04 1.180008621304295957e-04 3.593969158828258514e-03 2.456218644510954618e-04 2.798809437081217766e-04 4.441838245838880539e-04 1.180008621304295957e-04 3.593969158828258514e-03 2.456218644510954618e-04
2.700000000000000000e+03 2.393737231614068151e-04 3.716960491146892309e-04 1.078872082871384919e-04 1.608675695024430752e-03 2.193632681155577302e-04 2.393737231614068151e-04 3.716960491146892309e-04 1.078872082871384919e-04 1.608675695024430752e-03 2.193632681155577302e-04
2.800000000000000000e+03 2.148437488358467817e-04 3.625957469921559095e-04 9.922574099618941545e-05 8.544657612219452858e-04 1.982290123123675585e-04 2.148437488358467817e-04 3.625957469921559095e-04 9.922574099618941545e-05 8.544657612219452858e-04 1.982290123123675585e-04
2.900000000000000000e+03 1.793144183466210961e-04 3.969209501519799232e-04 8.730890112929046154e-05 1.600540708750486374e-03 1.821287005441263318e-04 1.793144183466210961e-04 3.969209501519799232e-04 8.730890112929046154e-05 1.600540708750486374e-03 1.821287005441263318e-04
3.000000000000000000e+03 1.783041370799764991e-04 3.328697348479181528e-04 1.033182707033120096e-04 3.995441365987062454e-03 2.750635030679404736e-04 1.783041370799764991e-04 3.328697348479181528e-04 1.033182707033120096e-04 3.995441365987062454e-03 2.750635030679404736e-04
3.100000000000000000e+03 1.500903599662706256e-04 3.258217766415327787e-04 7.567786087747663260e-05 4.598370869643986225e-04 1.377067674184218049e-04 1.500903599662706256e-04 3.258217766415327787e-04 7.567786087747663260e-05 4.598370869643986225e-04 1.377067674184218049e-04
3.200000000000000000e+03 1.657584507483989000e-04 3.458574647083878517e-04 9.705487173050642014e-05 7.092569489032030106e-03 2.190825180150568485e-04 1.657584507483989000e-04 3.458574647083878517e-04 9.705487173050642014e-05 7.092569489032030106e-03 2.190825180150568485e-04
3.300000000000000000e+03 1.278165582334622741e-04 2.508288598619401455e-04 6.585437222383916378e-05 7.203915738500654697e-04 1.222645078087225556e-04 1.278165582334622741e-04 2.508288598619401455e-04 6.585437222383916378e-05 7.203915738500654697e-04 1.222645078087225556e-04
3.400000000000000000e+03 1.172281336039304733e-04 2.364783431403338909e-04 8.537364919902756810e-05 3.534694900736212730e-03 1.798700977815315127e-04 1.172281336039304733e-04 2.364783431403338909e-04 8.537364919902756810e-05 3.534694900736212730e-03 1.798700977815315127e-04
3.500000000000000000e+03 1.248088374268263578e-04 2.643827174324542284e-04 7.201865810202434659e-05 7.027041865512728691e-04 1.160167084890417755e-04 1.248088374268263578e-04 2.643827174324542284e-04 7.201865810202434659e-05 7.027041865512728691e-04 1.160167084890417755e-04
3.600000000000000000e+03 8.964946755440905690e-05 3.235305775888264179e-04 5.994536695652641356e-05 3.910305444151163101e-03 1.473117299610748887e-04 8.964946755440905690e-05 3.235305775888264179e-04 5.994536695652641356e-05 3.910305444151163101e-03 1.473117299610748887e-04
3.700000000000000000e+03 8.355281897820532322e-05 1.949710567714646459e-04 5.024081474402919412e-05 2.161936863558366895e-04 8.410971349803730845e-05 8.355281897820532322e-05 1.949710567714646459e-04 5.024081474402919412e-05 2.161936863558366895e-04 8.410971349803730845e-05
3.800000000000000000e+03 7.799324521329253912e-05 2.217990404460579157e-04 5.020804746891371906e-05 1.303506549447774887e-03 1.077157648978754878e-04 7.799324521329253912e-05 2.217990404460579157e-04 5.020804746891371906e-05 1.303506549447774887e-03 1.077157648978754878e-04
3.900000000000000000e+03 6.984343781368806958e-05 2.782515366561710835e-04 5.411228266893886030e-05 2.207300858572125435e-03 1.583497942192479968e-04 6.984343781368806958e-05 2.782515366561710835e-04 5.411228266893886030e-05 2.207300858572125435e-03 1.583497942192479968e-04
4.000000000000000000e+03 7.274496601894497871e-05 3.082542098127305508e-04 6.230675353435799479e-05 5.889231339097023010e-03 2.220739988842979074e-04 7.274496601894497871e-05 3.082542098127305508e-04 6.230675353435799479e-05 5.889231339097023010e-03 2.220739988842979074e-04
4.100000000000000000e+03 6.383861909853294492e-05 1.532584428787231445e-04 4.721434743260033429e-05 1.423643116140738130e-04 6.409993511624634266e-05 6.383861909853294492e-05 1.532584428787231445e-04 4.721434743260033429e-05 1.423643116140738130e-04 6.409993511624634266e-05
4.200000000000000000e+03 6.959782331250607967e-05 1.512122980784624815e-04 5.309445623424835503e-05 2.023246837779879570e-03 8.684644126333296299e-05 6.959782331250607967e-05 1.512122980784624815e-04 5.309445623424835503e-05 2.023246837779879570e-03 8.684644126333296299e-05
4.300000000000000000e+03 5.531400529434904456e-05 1.526092673884704709e-04 4.349256414570845664e-05 7.094323518685996532e-04 7.541598461102694273e-05 5.531400529434904456e-05 1.526092673884704709e-04 4.349256414570845664e-05 7.094323518685996532e-04 7.541598461102694273e-05
4.400000000000000000e+03 5.319232877809554338e-05 1.401218032697215676e-04 4.263709706719964743e-05 4.348005750216543674e-04 5.822610910399816930e-05 5.319232877809554338e-05 1.401218032697215676e-04 4.263709706719964743e-05 4.348005750216543674e-04 5.822610910399816930e-05
4.500000000000000000e+03 7.226831075968220830e-05 2.281356573803350329e-04 6.891960219945758581e-05 5.859526339918375015e-03 2.280811168020591140e-04 7.226831075968220830e-05 2.281356573803350329e-04 6.891960219945758581e-05 5.859526339918375015e-03 2.280811168020591140e-04
4.600000000000000000e+03 5.076272645965218544e-05 1.134171907324343920e-04 4.160674507147632539e-05 3.292862093076109886e-04 5.751097705797292292e-05 5.076272645965218544e-05 1.134171907324343920e-04 4.160674507147632539e-05 3.292862093076109886e-04 5.751097705797292292e-05
4.700000000000000000e+03 5.037652590544894338e-05 1.059467031154781580e-04 4.127298961975611746e-05 3.991764388047158718e-04 5.058267925051040947e-05 5.037652590544894338e-05 1.059467031154781580e-04 4.127298961975611746e-05 3.991764388047158718e-04 5.058267925051040947e-05
4.800000000000000000e+03 4.773706314153969288e-05 1.453747827326878905e-04 5.566502659348770976e-05 4.501838702708482742e-03 1.101609159377403557e-04 4.773706314153969288e-05 1.453747827326878905e-04 5.566502659348770976e-05 4.501838702708482742e-03 1.101609159377403557e-04
4.900000000000000000e+03 6.403125735232606530e-05 1.947765413206070662e-04 7.281121361302211881e-05 6.971910130232572556e-03 1.735548867145553231e-04 6.403125735232606530e-05 1.947765413206070662e-04 7.281121361302211881e-05 6.971910130232572556e-03 1.735548867145553231e-04
5.000000000000000000e+03 4.231975981383584440e-05 1.098562206607311964e-04 3.628822014434263110e-05 1.070800470188260078e-03 5.906237856834195554e-05 4.231975981383584440e-05 1.098562206607311964e-04 3.628822014434263110e-05 1.070800470188260078e-03 5.906237856834195554e-05
5.100000000000000000e+03 4.680084384744986892e-05 1.039667113218456507e-04 3.603053482947871089e-05 6.514156120829284191e-04 6.498079164884984493e-05 4.680084384744986892e-05 1.039667113218456507e-04 3.603053482947871089e-05 6.514156120829284191e-04 6.498079164884984493e-05
5.200000000000000000e+03 4.288156196707859635e-05 9.800904808798804879e-05 4.206141238682903349e-05 8.973869844339787960e-04 6.224914250196889043e-05 4.288156196707859635e-05 9.800904808798804879e-05 4.206141238682903349e-05 8.973869844339787960e-04 6.224914250196889043e-05
