# x
1.707080078125000000e+01 5.768660068511962891e+00 2.799999952316284180e+00
2.946870040893554688e+01 1.349149990081787109e+01 2.599999904632568359e+00
2.382839965820312500e+01 7.751810073852539062e+00 5.800000190734863281e+00
1.623940086364746094e+01 7.155920028686523438e+00 3.599999904632568359e+00
3.528340148925781250e+01 1.217290019989013672e+01 1.100000023841857910e+00
3.025449943542480469e+01 7.149650096893310547e+00 4.900000095367431641e+00
1.710260009765625000e+01 3.975719928741455078e+00 1.200000047683715820e+00
2.013209915161132812e+01 4.477489948272705078e+00 1.399999976158142090e+00
2.148640060424804688e+01 3.879169940948486328e+00 3.900000095367431641e+00
1.978190040588378906e+01 7.581270217895507812e+00 4.000000000000000000e+00
3.503739929199218750e+01 6.701610088348388672e+00 4.900000095367431641e+00
1.703079986572265625e+01 1.130580043792724609e+01 1.100000023841857910e+00
3.016539955139160156e+01 6.339169979095458984e+00 2.200000047683715820e+00
1.858609962463378906e+01 2.436700105667114258e+00 4.599999904632568359e+00
2.218379974365234375e+01 1.165390014648437500e+01 4.199999809265136719e+00
2.487789916992187500e+01 2.780459880828857422e+00 5.599999904632568359e+00
1.858329963684082031e+01 7.116600036621093750e+00 2.900000095367431641e+00
4.000000000000000000e+01 2.000000000000000000e+00 1.600000023841857910e+00
1.994700050354003906e+01 4.734660148620605469e+00 2.099999904632568359e+00
2.885989952087402344e+01 1.198849964141845703e+01 5.199999809265136719e+00
2.014649963378906250e+01 6.823160171508789062e+00 1.399999976158142090e+00
3.573659896850585938e+01 1.361209964752197266e+01 3.500000000000000000e+00
2.405690002441406250e+01 4.811920166015625000e+00 5.199999809265136719e+00
2.196479988098144531e+01 7.564859867095947266e+00 3.900000095367431641e+00
3.359700012207031250e+01 5.880609989166259766e+00 2.599999904632568359e+00
1.607710075378417969e+01 9.352439880371093750e+00 5.699999809265136719e+00
4.000000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00
2.305170059204101562e+01 1.029260039329528809e+00 4.800000190734863281e+00
1.602160072326660156e+01 9.164839744567871094e+00 2.400000095367431641e+00
1.773789978027343750e+01 9.424819946289062500e+00 1.700000047683715820e+00
2.843280029296875000e+01 1.204629993438720703e+01 4.800000190734863281e+00
1.719479942321777344e+01 1.456079959869384766e+01 5.800000190734863281e+00
1.829700088500976562e+01 7.890970230102539062e+00 4.000000000000000000e+00
2.241230010986328125e+01 9.383179664611816406e+00 1.299999952316284180e+00
2.010429954528808594e+01 1.208390045166015625e+01 4.300000190734863281e+00
1.891099929809570312e+01 1.062460041046142578e+01 3.599999904632568359e+00
1.604030036926269531e+01 1.030640029907226562e+01 4.699999809265136719e+00
2.013209915161132812e+01 4.477489948272705078e+00 3.700000047683715820e+00
2.777759933471679688e+01 1.176000022888183594e+01 1.100000023841857910e+00
2.479570007324218750e+01 9.378499984741210938e+00 5.400000095367431641e+00
2.059849929809570312e+01 1.639430046081542969e+00 1.899999976158142090e+00
1.619429969787597656e+01 6.697589874267578125e+00 5.400000095367431641e+00
2.857019996643066406e+01 6.773970127105712891e+00 3.700000047683715820e+00
2.268160057067871094e+01 1.411040019989013672e+01 5.599999904632568359e+00
3.199620056152343750e+01 1.008180046081542969e+01 2.400000095367431641e+00
2.184339904785156250e+01 4.001760005950927734e+00 1.399999976158142090e+00
2.791440010070800781e+01 5.089779853820800781e+00 3.900000095367431641e+00
1.907169914245605469e+01 5.590939998626708984e+00 1.200000047683715820e+00
3.227379989624023438e+01 1.271310043334960938e+01 4.599999904632568359e+00
1.653750038146972656e+01 7.656869888305664062e+00 3.200000047683715820e+00
1.669820022583007812e+01 1.221370029449462891e+01 4.800000190734863281e+00
1.706749916076660156e+01 6.880109786987304688e+00 3.000000000000000000e+00
2.559210014343261719e+01 1.450179958343505859e+01 1.500000000000000000e+00
3.650070190429687500e+01 5.149569988250732422e+00 5.199999809265136719e+00
3.722109985351562500e+01 3.574779987335205078e+00 5.099999904632568359e+00
2.937280082702636719e+01 1.273159980773925781e+01 5.000000000000000000e+00
1.753479957580566406e+01 6.429689884185791016e+00 4.900000095367431641e+00
1.727739906311035156e+01 1.135700035095214844e+01 3.099999904632568359e+00
2.795240020751953125e+01 1.277589988708496094e+01 2.500000000000000000e+00
2.693269920349121094e+01 1.274260044097900391e+01 3.299999952316284180e+00
2.390819931030273438e+01 8.688110351562500000e+00 4.000000000000000000e+00
3.199220085144042969e+01 1.419499969482421875e+01 1.200000047683715820e+00
1.735440063476562500e+01 8.709449768066406250e+00 4.699999809265136719e+00
3.227379989624023438e+01 1.271310043334960938e+01 4.900000095367431641e+00
3.131990051269531250e+01 1.455910015106201172e+01 3.900000095367431641e+00
2.097730064392089844e+01 8.073120117187500000e+00 3.299999952316284180e+00
2.329630088806152344e+01 2.184809923171997070e+00 4.800000190734863281e+00
2.135449981689453125e+01 1.026739978790283203e+01 1.299999952316284180e+00
3.199620056152343750e+01 1.008180046081542969e+01 3.799999952316284180e+00
2.256240081787109375e+01 1.486789989471435547e+01 4.000000000000000000e+00
1.920170021057128906e+01 6.872109889984130859e+00 5.599999904632568359e+00
2.138069915771484375e+01 2.363610029220581055e+00 1.399999976158142090e+00
1.651180076599121094e+01 6.747089862823486328e+00 2.299999952316284180e+00
2.303730010986328125e+01 8.309749603271484375e+00 3.799999952316284180e+00
1.611249923706054688e+01 1.233710002899169922e+01 5.699999809265136719e+00
3.305619812011718750e+01 1.555490016937255859e+00 1.100000023841857910e+00
2.720050048828125000e+01 4.623960018157958984e+00 4.099999904632568359e+00
3.025390052795410156e+01 1.192440032958984375e+01 2.900000095367431641e+00
1.825209999084472656e+01 1.226990032196044922e+01 1.299999952316284180e+00
3.472890090942382812e+01 8.298830032348632812e+00 2.599999904632568359e+00
2.820459938049316406e+01 1.170219993591308594e+01 1.200000047683715820e+00
2.375880050659179688e+01 1.037160015106201172e+01 1.299999952316284180e+00
3.018009948730468750e+01 9.129910469055175781e+00 1.100000023841857910e+00
2.300580024719238281e+01 5.373610019683837891e+00 3.200000047683715820e+00
1.771879959106445312e+01 1.020750045776367188e+01 3.099999904632568359e+00
3.176059913635253906e+01 5.904359817504882812e+00 5.699999809265136719e+00
3.118440055847167969e+01 6.742619991302490234e+00 3.599999904632568359e+00
4.000000000000000000e+01 6.500000000000000000e+00 5.099999904632568359e+00
2.985630035400390625e+01 1.272850036621093750e+01 4.800000190734863281e+00
1.783119964599609375e+01 4.531839847564697266e+00 1.100000023841857910e+00
2.287770080566406250e+01 6.437170028686523438e+00 3.900000095367431641e+00
2.683720016479492188e+01 5.904699802398681641e+00 2.500000000000000000e+00
1.818379974365234375e+01 4.565649986267089844e+00 1.600000023841857910e+00
1.676199913024902344e+01 7.900219917297363281e+00 3.700000047683715820e+00
1.662400054931640625e+01 6.868760108947753906e+00 5.699999809265136719e+00
2.545389938354492188e+01 1.081610012054443359e+01 2.299999952316284180e+00
1.768169975280761719e+01 7.110179901123046875e+00 3.299999952316284180e+00
1.870969963073730469e+01 6.725359916687011719e+00 1.299999952316284180e+00
1.963059997558593750e+01 7.214469909667968750e+00 2.299999952316284180e+00
1.982999992370605469e+01 1.446809959411621094e+01 1.299999952316284180e+00
1.669820022583007812e+01 1.221370029449462891e+01 5.099999904632568359e+00
2.345890045166015625e+01 3.309679985046386719e+00 3.700000047683715820e+00
1.730929946899414062e+01 4.640039920806884766e+00 4.199999809265136719e+00
1.977669906616210938e+01 1.004259967803955078e+01 5.500000000000000000e+00
