# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.361854956485331059e-04 1.207844907185062766e-04 5.775527097284793854e-04 9.522656440734863281e+00 7.375569641590118408e-02 1.951487958431243896e-01 1.361854956485331059e-04 1.207844907185062766e-04 5.775527097284793854e-04 9.522656440734863281e+00 7.375569641590118408e-02 1.951487958431243896e-01
1.000000000000000000e+02 9.526046924293041229e-04 1.364363916218280792e-02 3.883103199768811464e-04 4.420993924140930176e-01 8.284462615847587585e-03 1.065528988838195801e-01 9.526046924293041229e-04 1.364363916218280792e-02 3.883103199768811464e-04 4.420993924140930176e-01 8.284462615847587585e-03 1.065528988838195801e-01
2.000000000000000000e+02 6.937259808182716370e-03 1.993402652442455292e-02 4.803256131708621979e-03 2.048744708299636841e-01 8.336455561220645905e-03 3.682135418057441711e-02 6.937259808182716370e-03 1.993402652442455292e-02 4.803256131708621979e-03 2.048744708299636841e-01 8.336455561220645905e-03 3.682135418057441711e-02
3.000000000000000000e+02 1.763262087479233742e-03 6.890739779919385910e-03 3.716074628755450249e-03 6.638129055500030518e-02 7.038654293864965439e-03 1.656359247863292694e-02 1.763262087479233742e-03 6.890739779919385910e-03 3.716074628755450249e-03 6.638129055500030518e-02 7.038654293864965439e-03 1.656359247863292694e-02
4.000000000000000000e+02 1.529382774606347084e-03 4.678064491599798203e-03 1.841859892010688782e-03 2.486497722566127777e-02 2.771019237115979195e-03 4.414980299770832062e-03 1.529382774606347084e-03 4.678064491599798203e-03 1.841859892010688782e-03 2.486497722566127777e-02 2.771019237115979195e-03 4.414980299770832062e-03
5.000000000000000000e+02 9.535590652376413345e-04 3.016590140759944916e-03 1.213622977957129478e-03 1.887343265116214752e-02 2.037272788584232330e-03 3.047944279387593269e-03 9.535590652376413345e-04 3.016590140759944916e-03 1.213622977957129478e-03 1.887343265116214752e-02 2.037272788584232330e-03 3.047944279387593269e-03
6.000000000000000000e+02 6.212791777215898037e-04 2.325259149074554443e-03 7.227708119899034500e-04 1.910821348428726196e-02 1.638535992242395878e-03 3.274421673268079758e-03 6.212791777215898037e-04 2.325259149074554443e-03 7.227708119899034500e-04 1.910821348428726196e-02 1.638535992242395878e-03 3.274421673268079758e-03
7.000000000000000000e+02 5.410559242591261864e-04 2.021679421886801720e-03 5.299944314174354076e-04 1.142098102718591690e-02 1.219271565787494183e-03 1.840511569753289223e-03 5.410559242591261864e-04 2.021679421886801720e-03 5.299944314174354076e-04 1.142098102718591690e-02 1.219271565787494183e-03 1.840511569753289223e-03
8.000000000000000000e+02 4.715426766779273748e-04 1.982045825570821762e-03 4.029942210763692856e-04 1.517461054027080536e-02 1.203747000545263290e-03 2.890594070777297020e-03 4.715426766779273748e-04 1.982045825570821762e-03 4.029942210763692856e-04 1.517461054027080536e-02 1.203747000545263290e-03 2.890594070777297020e-03
9.000000000000000000e+02 4.757966089528053999e-04 1.781496452167630196e-03 3.725346759893000126e-04 1.006905175745487213e-02 9.959376184269785881e-04 1.709020696580410004e-03 4.757966089528053999e-04 1.781496452167630196e-03 3.725346759893000126e-04 1.006905175745487213e-02 9.959376184269785881e-04 1.709020696580410004e-03
1.000000000000000000e+03 5.132924998179078102e-04 1.606739708222448826e-03 3.594643494579941034e-04 7.617932744324207306e-03 8.230467210523784161e-04 1.335935550741851330e-03 5.132924998179078102e-04 1.606739708222448826e-03 3.594643494579941034e-04 7.617932744324207306e-03 8.230467210523784161e-04 1.335935550741851330e-03
1.100000000000000000e+03 5.297728930599987507e-04 1.562693621963262558e-03 3.560720069799572229e-04 1.033940445631742477e-02 8.153122616931796074e-04 2.454377943649888039e-03 5.297728930599987507e-04 1.562693621963262558e-03 3.560720069799572229e-04 1.033940445631742477e-02 8.153122616931796074e-04 2.454377943649888039e-03
1.200000000000000000e+03 4.446677339728921652e-04 1.383701455779373646e-03 2.953186631202697754e-04 5.539437755942344666e-03 7.825723150745034218e-04 1.171674113720655441e-03 4.446677339728921652e-04 1.383701455779373646e-03 2.953186631202697754e-04 5.539437755942344666e-03 7.825723150745034218e-04 1.171674113720655441e-03
1.300000000000000000e+03 4.309664655011147261e-04 1.274136593565344810e-03 2.924788859672844410e-04 3.323534037917852402e-03 6.746237049810588360e-04 8.027965086512267590e-04 4.309664655011147261e-04 1.274136593565344810e-03 2.924788859672844410e-04 3.323534037917852402e-03 6.746237049810588360e-04 8.027965086512267590e-04
1.400000000000000000e+03 3.836354590021073818e-04 1.191048882901668549e-03 2.560456341598182917e-04 5.509573966264724731e-03 7.202066481113433838e-04 1.514416071586310863e-03 3.836354590021073818e-04 1.191048882901668549e-03 2.560456341598182917e-04 5.509573966264724731e-03 7.202066481113433838e-04 1.514416071586310863e-03
1.500000000000000000e+03 4.007681272923946381e-04 1.104398281313478947e-03 2.692629059311002493e-04 3.014507004991173744e-03 5.140296998433768749e-04 1.077512977644801140e-03 4.007681272923946381e-04 1.104398281313478947e-03 2.692629059311002493e-04 3.014507004991173744e-03 5.140296998433768749e-04 1.077512977644801140e-03
1.600000000000000000e+03 3.855018585454672575e-04 9.916892740875482559e-04 2.422087127342820168e-04 1.973864622414112091e-03 4.441037017386406660e-04 7.873883005231618881e-04 3.855018585454672575e-04 9.916892740875482559e-04 2.422087127342820168e-04 1.973864622414112091e-03 4.441037017386406660e-04 7.873883005231618881e-04
1.700000000000000000e+03 3.488129877950996161e-04 9.127148659899830818e-04 2.126868057530373335e-04 1.260274788364768028e-03 4.103235260117799044e-04 5.559903220273554325e-04 3.488129877950996161e-04 9.127148659899830818e-04 2.126868057530373335e-04 1.260274788364768028e-03 4.103235260117799044e-04 5.559903220273554325e-04
1.800000000000000000e+03 3.592223220039159060e-04 8.326325332745909691e-04 2.046238805633038282e-04 2.042501932010054588e-03 3.246479027438908815e-04 7.196497754193842411e-04 3.592223220039159060e-04 8.326325332745909691e-04 2.046238805633038282e-04 2.042501932010054588e-03 3.246479027438908815e-04 7.196497754193842411e-04
1.900000000000000000e+03 3.079501911997795105e-04 7.836252334527671337e-04 1.611842308193445206e-04 3.285377286374568939e-03 3.610118001233786345e-04 9.839779231697320938e-04 3.079501911997795105e-04 7.836252334527671337e-04 1.611842308193445206e-04 3.285377286374568939e-03 3.610118001233786345e-04 9.839779231697320938e-04
2.000000000000000000e+03 2.880139509215950966e-04 6.966099608689546585e-04 1.637048117117956281e-04 8.582899463362991810e-04 2.142396988347172737e-04 4.294986720196902752e-04 2.880139509215950966e-04 6.966099608689546585e-04 1.637048117117956281e-04 8.582899463362991810e-04 2.142396988347172737e-04 4.294986720196902752e-04
2.100000000000000000e+03 2.763135125860571861e-04 6.950245006009936333e-04 1.424421643605455756e-04 1.356505206786096096e-03 1.964925177162513137e-04 3.665916738100349903e-04 2.763135125860571861e-04 6.950245006009936333e-04 1.424421643605455756e-04 1.356505206786096096e-03 1.964925177162513137e-04 3.665916738100349903e-04
2.200000000000000000e+03 2.813799364957958460e-04 5.963267176412045956e-04 1.506380212958902121e-04 2.748833969235420227e-03 1.837715681176632643e-04 6.607428076677024364e-04 2.813799364957958460e-04 5.963267176412045956e-04 1.506380212958902121e-04 2.748833969235420227e-03 1.837715681176632643e-04 6.607428076677024364e-04
2.300000000000000000e+03 2.403949183644726872e-04 5.410012090578675270e-04 1.276313705602660775e-04 5.192827666178345680e-04 1.446832320652902126e-04 2.783680974971503019e-04 2.403949183644726872e-04 5.410012090578675270e-04 1.276313705602660775e-04 5.192827666178345680e-04 1.446832320652902126e-04 2.783680974971503019e-04
2.400000000000000000e+03 2.312588621862232685e-04 5.121910944581031799e-04 1.256732793990522623e-04 6.998447934165596962e-04 1.307632774114608765e-04 2.871116739697754383e-04 2.312588621862232685e-04 5.121910944581031799e-04 1.256732793990522623e-04 6.998447934165596962e-04 1.307632774114608765e-04 2.871116739697754383e-04
2.500000000000000000e+03 2.142295270459726453e-04 4.841094487346708775e-04 1.268144842470064759e-04 1.255823648534715176e-03 1.220265985466539860e-04 3.697694919537752867e-04 2.142295270459726453e-04 4.841094487346708775e-04 1.268144842470064759e-04 1.255823648534715176e-03 1.220265985466539860e-04 3.697694919537752867e-04
2.600000000000000000e+03 2.025090361712500453e-04 4.398687742650508881e-04 1.191232368000783026e-04 1.670330413617193699e-03 1.155904610641300678e-04 4.252798098605126143e-04 2.025090361712500453e-04 4.398687742650508881e-04 1.191232368000783026e-04 1.670330413617193699e-03 1.155904610641300678e-04 4.252798098605126143e-04
2.700000000000000000e+03 2.012437471421435475e-04 5.062276031821966171e-04 1.393076236126944423e-04 1.018795464187860489e-02 2.367650013184174895e-04 1.670220517553389072e-03 2.012437471421435475e-04 5.062276031821966171e-04 1.393076236126944423e-04 1.018795464187860489e-02 2.367650013184174895e-04 1.670220517553389072e-03
2.800000000000000000e+03 1.674473605817183852e-04 4.050817224197089672e-04 9.918558498611673713e-05 8.298463653773069382e-04 1.058816633303649724e-04 2.536888350732624531e-04 1.674473605817183852e-04 4.050817224197089672e-04 9.918558498611673713e-05 8.298463653773069382e-04 1.058816633303649724e-04 2.536888350732624531e-04
2.900000000000000000e+03 1.623987627681344748e-04 4.422600613906979561e-04 1.207434688694775105e-04 4.652863135561347008e-04 2.032656921073794365e-04 2.077030076179653406e-04 1.623987627681344748e-04 4.422600613906979561e-04 1.207434688694775105e-04 4.652863135561347008e-04 2.032656921073794365e-04 2.077030076179653406e-04
3.000000000000000000e+03 1.510889851488173008e-04 3.642836818471550941e-04 9.544280328555032611e-05 6.036168197169899940e-04 8.502390119247138500e-05 1.237941323779523373e-04 1.510889851488173008e-04 3.642836818471550941e-04 9.544280328555032611e-05 6.036168197169899940e-04 8.502390119247138500e-05 1.237941323779523373e-04
3.100000000000000000e+03 1.379202876705676317e-04 3.515383868943899870e-04 9.164949733531102538e-05 3.197061887476593256e-04 9.206988033838570118e-05 1.260735298274084926e-04 1.379202876705676317e-04 3.515383868943899870e-04 9.164949733531102538e-05 3.197061887476593256e-04 9.206988033838570118e-05 1.260735298274084926e-04
3.200000000000000000e+03 1.287586492253467441e-04 3.379821719136089087e-04 7.934025052236393094e-05 1.539969351142644882e-03 1.065688411472365260e-04 3.370594349689781666e-04 1.287586492253467441e-04 3.379821719136089087e-04 7.934025052236393094e-05 1.539969351142644882e-03 1.065688411472365260e-04 3.370594349689781666e-04
3.300000000000000000e+03 1.078197892638854682e-04 3.632013394962996244e-04 8.827770216157659888e-05 4.596176091581583023e-03 1.524767430964857340e-04 1.872437132988125086e-04 1.078197892638854682e-04 3.632013394962996244e-04 8.827770216157659888e-05 4.596176091581583023e-03 1.524767430964857340e-04 1.872437132988125086e-04
3.400000000000000000e+03 1.143371337093412876e-04 3.033764369320124388e-04 7.698363333474844694e-05 2.424641716061159968e-04 7.469058618880808353e-05 6.953184492886066437e-05 1.143371337093412876e-04 3.033764369320124388e-04 7.698363333474844694e-05 2.424641716061159968e-04 7.469058618880808353e-05 6.953184492886066437e-05
3.500000000000000000e+03 1.056435867212712765e-04 2.944724983535706997e-04 7.082690717652440071e-05 2.577628009021282196e-03 1.138213992817327380e-04 4.191482439637184143e-04 1.056435867212712765e-04 2.944724983535706997e-04 7.082690717652440071e-05 2.577628009021282196e-03 1.138213992817327380e-04 4.191482439637184143e-04
3.600000000000000000e+03 1.037176480167545378e-04 2.753596927504986525e-04 7.194201316451653838e-05 2.813867176882922649e-04 6.934243720024824142e-05 7.219851977424696088e-05 1.037176480167545378e-04 2.753596927504986525e-04 7.194201316451653838e-05 2.813867176882922649e-04 6.934243720024824142e-05 7.219851977424696088e-05
3.700000000000000000e+03 9.779831452760845423e-05 2.583983296062797308e-04 7.184821879491209984e-05 1.520953723229467869e-03 7.758313586236909032e-05 2.843207621481269598e-04 9.779831452760845423e-05 2.583983296062797308e-04 7.184821879491209984e-05 1.520953723229467869e-03 7.758313586236909032e-05 2.843207621481269598e-04
3.800000000000000000e+03 1.053043015417642891e-04 2.947168832179158926e-04 8.039487875066697598e-05 4.123952705413103104e-03 1.397994055878371000e-04 4.570285964291542768e-04 1.053043015417642891e-04 2.947168832179158926e-04 8.039487875066697598e-05 4.123952705413103104e-03 1.397994055878371000e-04 4.570285964291542768e-04
3.900000000000000000e+03 8.612538658780977130e-05 2.352963492739945650e-04 6.149890396045520902e-05 8.127015316858887672e-04 7.554198236903175712e-05 1.617719826754182577e-04 8.612538658780977130e-05 2.352963492739945650e-04 6.149890396045520902e-05 8.127015316858887672e-04 7.554198236903175712e-05 1.617719826754182577e-04
4.000000000000000000e+03 8.657020953251048923e-05 2.614471304696053267e-04 7.550815644208341837e-05 4.980367608368396759e-03 1.505663385614752769e-04 1.190143055282533169e-03 8.657020953251048923e-05 2.614471304696053267e-04 7.550815644208341837e-05 4.980367608368396759e-03 1.505663385614752769e-04 1.190143055282533169e-03
4.100000000000000000e+03 8.589251956436783075e-05 2.329429262317717075e-04 6.885257607791572809e-05 3.827645210549235344e-03 1.060329159372486174e-04 5.599641590379178524e-04 8.589251956436783075e-05 2.329429262317717075e-04 6.885257607791572809e-05 3.827645210549235344e-03 1.060329159372486174e-04 5.599641590379178524e-04
