# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.345747500658035278e-01 1.919506117701530457e-02 2.346405088901519775e-01 1.919506117701530457e-02
1.000000000000000000e+03 1.066387485479936004e-04 1.968001481145620346e-03 8.646903734188526869e-05 1.968001481145620346e-03
2.000000000000000000e+03 2.703880309127271175e-04 1.990991295315325260e-04 1.944246323546394706e-04 1.990991295315325260e-04
3.000000000000000000e+03 1.767551002558320761e-04 8.625930786365643144e-05 1.259619311895221472e-04 8.625930786365643144e-05
4.000000000000000000e+03 8.838613575790077448e-05 4.921869185636751354e-05 6.270770245464518666e-05 4.921869185636751354e-05
5.000000000000000000e+03 3.412917794776149094e-05 3.928055230062454939e-05 2.812418279063422233e-05 3.928055230062454939e-05
6.000000000000000000e+03 1.151281467173248529e-04 6.147595559014007449e-05 1.267227198695763946e-04 6.147595559014007449e-05
7.000000000000000000e+03 1.035888271871954203e-05 3.731801552930846810e-05 7.761044798826333135e-06 3.731801552930846810e-05
8.000000000000000000e+03 7.448094038409180939e-06 3.686623313114978373e-05 5.567177595366956666e-06 3.686623313114978373e-05
9.000000000000000000e+03 5.400101599661866203e-06 3.609184568631462753e-05 4.039915438625030220e-06 3.609184568631462753e-05
1.000000000000000000e+04 4.028489911434007809e-06 3.507115980028174818e-05 3.132530764560215175e-06 3.507115980028174818e-05
1.100000000000000000e+04 3.739235762623138726e-05 4.417357922648079693e-05 3.980207111453637481e-05 4.417357922648079693e-05
1.200000000000000000e+04 2.427077333777560852e-06 3.258618380641564727e-05 1.774863676473614760e-06 3.258618380641564727e-05
1.300000000000000000e+04 2.011235892496188171e-06 3.140242552035488188e-05 1.455512347092735581e-06 3.140242552035488188e-05
1.400000000000000000e+04 1.758812459229375236e-06 3.037952592421788722e-05 1.262497676179918926e-06 3.037952592421788722e-05
1.500000000000000000e+04 1.583488824508094694e-06 2.936531745945103467e-05 1.126966367337445263e-06 2.936531745945103467e-05
1.600000000000000000e+04 1.480102582718245685e-06 2.845567360054701567e-05 1.046800889525911771e-06 2.845567360054701567e-05
1.700000000000000000e+04 1.457388293601979967e-06 2.766910438367631286e-05 1.059800183611514512e-06 2.766910438367631286e-05
1.800000000000000000e+04 1.386432700201112311e-06 2.690200744837056845e-05 9.797380471354699694e-07 2.690200744837056845e-05
1.900000000000000000e+04 1.694327238510595635e-06 2.630311064422130585e-05 1.301226916439190973e-06 2.630311064422130585e-05
2.000000000000000000e+04 1.349332137579040136e-06 2.564407805039081722e-05 9.527226438876823522e-07 2.564407805039081722e-05
2.100000000000000000e+04 1.340760263701668009e-06 2.512240462237969041e-05 9.507587606094602961e-07 2.512240462237969041e-05
2.200000000000000000e+04 3.776579205805319361e-06 2.538233275117818266e-05 3.512966941343620420e-06 2.538233275117818266e-05
2.300000000000000000e+04 1.342179416496946942e-06 2.413344191154465079e-05 9.502801390226522926e-07 2.413344191154465079e-05
2.400000000000000000e+04 1.345146756648318842e-06 2.370785659877583385e-05 9.524559345663874410e-07 2.370785659877583385e-05
2.500000000000000000e+04 5.953069830866297707e-06 2.509261139493901283e-05 5.274198429106036201e-06 2.509261139493901283e-05
2.600000000000000000e+04 2.508793841116130352e-05 3.045234734599944204e-05 2.549645432736724615e-05 3.045234734599944204e-05
2.700000000000000000e+04 1.333079467258357909e-06 2.254809805890545249e-05 9.497687756265804637e-07 2.254809805890545249e-05
2.800000000000000000e+04 1.322643583989702165e-06 2.220449459855444729e-05 9.428606517758453265e-07 2.220449459855444729e-05
2.900000000000000000e+04 1.305958562625164632e-06 2.191168459830805659e-05 9.329193630946974736e-07 2.191168459830805659e-05
3.000000000000000000e+04 1.301831616729032248e-06 2.158457209588959813e-05 9.298004783886426594e-07 2.158457209588959813e-05
3.100000000000000000e+04 1.297739004257891793e-06 2.126618528563994914e-05 9.270071927858225536e-07 2.126618528563994914e-05
3.200000000000000000e+04 1.294949015573365614e-06 2.094473347824532539e-05 9.248264518646465149e-07 2.094473347824532539e-05
3.300000000000000000e+04 1.286344513573567383e-06 2.066806700895540416e-05 9.366173685521061998e-07 2.066806700895540416e-05
3.400000000000000000e+04 1.279045363844488747e-06 2.036117803072556853e-05 9.280374229092558380e-07 2.036117803072556853e-05
3.500000000000000000e+04 1.271646624445565976e-06 2.005585156439337879e-05 9.090347248275065795e-07 2.005585156439337879e-05
3.600000000000000000e+04 1.389358999404066708e-06 1.981978311960119754e-05 9.584800864104181528e-07 1.981978311960119754e-05
3.700000000000000000e+04 1.267716015718178824e-06 1.945623080246150494e-05 9.051287861439050175e-07 1.945623080246150494e-05
3.800000000000000000e+04 1.262880459762527607e-06 1.915268876473419368e-05 9.007133030536351725e-07 1.915268876473419368e-05
3.900000000000000000e+04 1.643732139200437814e-05 2.444479105179198086e-05 1.524259732832433656e-05 2.444479105179198086e-05
4.000000000000000000e+04 1.230838165611203294e-06 1.858649193309247494e-05 8.695169526617974043e-07 1.858649193309247494e-05
4.100000000000000000e+04 1.249942442882456817e-06 1.830621476983651519e-05 8.593842721893452108e-07 1.830621476983651519e-05
4.200000000000000000e+04 1.243078258994501084e-06 1.798288212739862502e-05 8.488383969051938038e-07 1.798288212739862502e-05
4.300000000000000000e+04 1.189840531878871843e-06 1.764991611707955599e-05 8.469535259791882709e-07 1.764991611707955599e-05
4.400000000000000000e+04 2.015026893786853179e-06 1.742073436616919935e-05 1.861915620793297421e-06 1.742073436616919935e-05
4.500000000000000000e+04 1.162411422228615265e-06 1.694123966444749385e-05 8.107643338917114306e-07 1.694123966444749385e-05
4.600000000000000000e+04 1.151533865595411044e-06 1.657276516198180616e-05 7.974487630235671531e-07 1.657276516198180616e-05
4.700000000000000000e+04 1.153883545157441404e-06 1.616720692254602909e-05 7.950830536174180452e-07 1.616720692254602909e-05
4.800000000000000000e+04 1.152741788246203214e-06 1.576587783347349614e-05 7.904296239757968578e-07 1.576587783347349614e-05
4.900000000000000000e+04 1.147277316704276018e-06 1.538385004096198827e-05 7.725546993242460303e-07 1.538385004096198827e-05
5.000000000000000000e+04 1.351304717900347896e-06 1.511868413217598572e-05 9.214260785483929794e-07 1.511868413217598572e-05
5.100000000000000000e+04 1.115314603339356836e-06 1.464668002881808206e-05 7.468282774425460957e-07 1.464668002881808206e-05
5.200000000000000000e+04 1.123250967793865129e-06 1.425702885171631351e-05 7.489422841899795458e-07 1.425702885171631351e-05
5.300000000000000000e+04 1.114980250349617563e-06 1.391236583003774285e-05 7.381756290669727605e-07 1.391236583003774285e-05
5.400000000000000000e+04 1.104789475903089624e-06 1.358778536086902022e-05 7.308206591005728114e-07 1.358778536086902022e-05
5.500000000000000000e+04 4.130153683945536613e-06 1.360753867629682645e-05 3.519941174090490676e-06 1.360753867629682645e-05
5.600000000000000000e+04 1.102405349229229614e-06 1.292533215746516362e-05 7.157267418733681552e-07 1.292533215746516362e-05
5.700000000000000000e+04 1.110557491301733535e-06 1.258708562090760097e-05 7.152542593757971190e-07 1.258708562090760097e-05
5.800000000000000000e+04 1.112406266656762455e-06 1.226595577463740483e-05 7.123862815205939114e-07 1.226595577463740483e-05
5.900000000000000000e+04 5.592769866780145094e-06 1.207286368298809975e-05 5.384630185290006921e-06 1.207286368298809975e-05
6.000000000000000000e+04 1.129529437093879096e-06 1.163723572972230613e-05 7.146676921365724411e-07 1.163723572972230613e-05
6.100000000000000000e+04 3.611259899116703309e-06 1.131743920268490911e-05 3.053430418731295504e-06 1.131743920268490911e-05
6.200000000000000000e+04 1.195272602672048379e-06 1.099660676118219271e-05 7.513390869462455157e-07 1.099660676118219271e-05
6.300000000000000000e+04 1.215198835780029185e-06 1.073104795068502426e-05 7.625862394888827112e-07 1.073104795068502426e-05
6.400000000000000000e+04 1.781882310751825571e-04 4.158105002716183662e-05 1.792997645679861307e-04 4.158105002716183662e-05
6.500000000000000000e+04 1.263823378394590691e-06 1.022096785163739696e-05 7.903051368884916883e-07 1.022096785163739696e-05
6.600000000000000000e+04 1.288472276428365149e-06 9.980435606848914176e-06 8.046816333262540866e-07 9.980435606848914176e-06
6.700000000000000000e+04 1.315958911618508864e-06 9.747240255819633603e-06 8.210893156501697376e-07 9.747240255819633603e-06
6.800000000000000000e+04 1.337709932158759329e-06 9.536517609376460314e-06 8.349812219421437476e-07 9.536517609376460314e-06
6.900000000000000000e+04 1.377150397274817806e-06 9.298079021391458809e-06 8.577849257562775165e-07 9.298079021391458809e-06
7.000000000000000000e+04 4.291217464924557135e-06 9.896378287521656603e-06 3.736931830644607544e-06 9.896378287521656603e-06
7.100000000000000000e+04 1.409594915458001196e-06 8.939747203839942813e-06 8.775580795372661669e-07 8.939747203839942813e-06
7.200000000000000000e+04 1.434950377188215498e-06 8.751984751143027097e-06 8.950874530455621425e-07 8.751984751143027097e-06
7.300000000000000000e+04 4.281238943804055452e-06 8.847902790876105428e-06 3.804522748396266252e-06 8.847902790876105428e-06
7.400000000000000000e+04 1.486381847826123703e-06 8.385834007640369236e-06 9.245189858120284043e-07 8.385834007640369236e-06
7.500000000000000000e+04 1.493405534347402863e-06 8.244964192272163928e-06 9.291323408433527220e-07 8.244964192272163928e-06
7.600000000000000000e+04 1.502024588262429461e-06 8.104077096504624933e-06 9.340640758637164254e-07 8.104077096504624933e-06
7.700000000000000000e+04 1.539212576062709559e-06 7.978784196893684566e-06 9.666141522757243365e-07 7.978784196893684566e-06
7.800000000000000000e+04 2.330805182282347232e-05 1.080631864169845358e-05 2.268238677061162889e-05 1.080631864169845358e-05
7.900000000000000000e+04 1.542900804452074226e-06 7.671129424124956131e-06 9.621886647437349893e-07 7.671129424124956131e-06
8.000000000000000000e+04 1.556380993861239403e-06 7.527200978074688464e-06 9.691636932984692976e-07 7.527200978074688464e-06
8.100000000000000000e+04 3.722347628354327753e-06 7.671956154808867723e-06 3.189596782249282114e-06 7.671956154808867723e-06
8.200000000000000000e+04 1.560741338835214265e-06 7.293891030712984502e-06 9.721868536871625111e-07 7.293891030712984502e-06
8.300000000000000000e+04 1.563387172609509435e-06 7.180934062489541247e-06 9.742742577145691030e-07 7.180934062489541247e-06
8.400000000000000000e+04 2.393999238847754896e-06 7.114093932614196092e-06 1.772792188603489194e-06 7.114093932614196092e-06
8.500000000000000000e+04 1.565405341352743562e-06 6.968661637074546888e-06 9.773409601621096954e-07 6.968661637074546888e-06
8.600000000000000000e+04 1.584272695254185237e-06 6.878769909235415980e-06 1.000947463580814656e-06 6.878769909235415980e-06
8.700000000000000000e+04 1.722356614664022345e-06 6.857174867036519572e-06 1.148169076259364374e-06 6.857174867036519572e-06
8.800000000000000000e+04 1.547059241602255497e-06 6.728010248480131850e-06 9.618412377676577307e-07 6.728010248480131850e-06
8.900000000000000000e+04 1.561179487907793373e-06 6.595125341846141964e-06 9.812586085899965838e-07 6.595125341846141964e-06
9.000000000000000000e+04 2.816069900291040540e-05 8.105607776087708771e-06 2.792799568851478398e-05 8.105607776087708771e-06
9.100000000000000000e+04 1.531904899820801802e-06 6.389785085048060864e-06 9.567755796524579637e-07 6.389785085048060864e-06
9.200000000000000000e+04 1.863386501099739689e-06 6.451989975175820291e-06 1.294501657866931055e-06 6.451989975175820291e-06
9.300000000000000000e+04 1.572515202497015707e-06 6.178093826747499406e-06 9.920357797454926185e-07 6.178093826747499406e-06
9.400000000000000000e+04 1.491437728873279411e-06 6.130166639195522293e-06 9.317662374996871222e-07 6.130166639195522293e-06
9.500000000000000000e+04 1.472829694648680743e-06 6.048946033843094483e-06 9.220962056133430451e-07 6.048946033843094483e-06
9.600000000000000000e+04 1.484065933254896663e-06 5.898124072700738907e-06 9.283157851314172149e-07 5.898124072700738907e-06
9.700000000000000000e+04 1.447837348678149283e-06 5.855490144313080236e-06 9.074588547264283989e-07 5.855490144313080236e-06
9.800000000000000000e+04 5.836554555571638048e-05 1.134764079324668273e-05 5.844403494847938418e-05 1.134764079324668273e-05
9.900000000000000000e+04 6.679747457383200526e-05 1.562950455991085619e-05 6.635245517827570438e-05 1.562950455991085619e-05
1.000000000000000000e+05 1.410003051205421798e-06 5.510076334758196026e-06 8.846778314364200924e-07 5.510076334758196026e-06
