# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.709203585982322693e-02 1.744750142097473145e+00 1.389077425003051758e+00 2.539204433560371399e-03 7.812913656234741211e-01 2.526006847620010376e-02 1.744750142097473145e+00 1.389077425003051758e+00 2.539204433560371399e-03 7.812913656234741211e-01
1.000000000000000000e+03 5.441470537334680557e-03 1.214729901403188705e-02 6.339821964502334595e-03 3.512766957283020020e-02 2.916189283132553101e-02 4.301333799958229065e-03 1.214729901403188705e-02 6.339821964502334595e-03 3.512766957283020020e-02 2.916189283132553101e-02
2.000000000000000000e+03 3.283847589045763016e-03 7.469055708497762680e-03 6.065970752388238907e-03 2.393301203846931458e-02 3.077329322695732117e-02 2.172974869608879089e-03 7.469055708497762680e-03 6.065970752388238907e-03 2.393301203846931458e-02 3.077329322695732117e-02
3.000000000000000000e+03 2.251960802823305130e-03 3.721168497577309608e-03 3.606133628636598587e-03 3.975523635745048523e-03 2.007997967302799225e-02 2.068843692541122437e-03 3.721168497577309608e-03 3.606133628636598587e-03 3.975523635745048523e-03 2.007997967302799225e-02
4.000000000000000000e+03 1.880114781670272350e-03 1.618256792426109314e-03 2.277772407978773117e-03 3.153354628011584282e-03 1.421402208507061005e-02 1.743738306686282158e-03 1.618256792426109314e-03 2.277772407978773117e-03 3.153354628011584282e-03 1.421402208507061005e-02
5.000000000000000000e+03 1.143270172178745270e-03 7.152811158448457718e-04 8.659649756737053394e-04 1.612238469533622265e-03 1.119333226233720779e-02 1.050896360538899899e-03 7.152811158448457718e-04 8.659649756737053394e-04 1.612238469533622265e-03 1.119333226233720779e-02
6.000000000000000000e+03 6.005315110087394714e-03 5.401314701884984970e-04 5.037062219344079494e-04 1.057144021615386009e-03 1.063532847911119461e-02 6.163111887872219086e-03 5.401314701884984970e-04 5.037062219344079494e-04 1.057144021615386009e-03 1.063532847911119461e-02
7.000000000000000000e+03 1.759638660587370396e-03 4.180525138508528471e-04 4.688499320764094591e-04 8.782870718277990818e-04 1.027898304164409637e-02 1.884168479591608047e-03 4.180525138508528471e-04 4.688499320764094591e-04 8.782870718277990818e-04 1.027898304164409637e-02
8.000000000000000000e+03 1.140472944825887680e-02 3.825056191999465227e-04 4.693914670497179031e-04 1.071001403033733368e-03 9.965708479285240173e-03 1.072648633271455765e-02 3.825056191999465227e-04 4.693914670497179031e-04 1.071001403033733368e-03 9.965708479285240173e-03
9.000000000000000000e+03 1.174681237898766994e-03 3.517853619996458292e-04 4.322082677390426397e-04 7.384268683381378651e-04 1.009843032807111740e-02 1.245954888872802258e-03 3.517853619996458292e-04 4.322082677390426397e-04 7.384268683381378651e-04 1.009843032807111740e-02
1.000000000000000000e+04 3.364966833032667637e-04 3.538786841090768576e-04 4.150072927586734295e-04 7.371604442596435547e-04 9.978006593883037567e-03 3.779375983867794275e-04 3.538786841090768576e-04 4.150072927586734295e-04 7.371604442596435547e-04 9.978006593883037567e-03
1.100000000000000000e+04 2.912760828621685505e-04 3.453574026934802532e-04 3.982273919973522425e-04 7.073688902892172337e-04 9.956556372344493866e-03 3.239212383050471544e-04 3.453574026934802532e-04 3.982273919973522425e-04 7.073688902892172337e-04 9.956556372344493866e-03
1.200000000000000000e+04 2.724716614466160536e-04 3.407356562092900276e-04 3.814058145508170128e-04 6.872668163850903511e-04 9.932414628565311432e-03 2.870188909582793713e-04 3.407356562092900276e-04 3.814058145508170128e-04 6.872668163850903511e-04 9.932414628565311432e-03
1.300000000000000000e+04 6.840719142928719521e-04 3.413079539313912392e-04 3.672299499157816172e-04 6.881155422888696194e-04 9.885390289127826691e-03 6.127404049038887024e-04 3.413079539313912392e-04 3.672299499157816172e-04 6.881155422888696194e-04 9.885390289127826691e-03
1.400000000000000000e+04 3.987231175415217876e-04 3.549763350747525692e-04 3.538189339451491833e-04 6.243743118830025196e-04 9.881286881864070892e-03 4.460955387912690639e-04 3.549763350747525692e-04 3.538189339451491833e-04 6.243743118830025196e-04 9.881286881864070892e-03
1.500000000000000000e+04 4.348784277681261301e-04 3.283686237409710884e-04 3.373215731699019670e-04 6.576619343832135201e-04 9.883401915431022644e-03 3.838067641481757164e-04 3.283686237409710884e-04 3.373215731699019670e-04 6.576619343832135201e-04 9.883401915431022644e-03
1.600000000000000000e+04 1.026644371449947357e-03 3.198240010533481836e-04 3.365871962159872055e-04 5.931732594035565853e-04 9.908454492688179016e-03 8.921733824536204338e-04 3.198240010533481836e-04 3.365871962159872055e-04 5.931732594035565853e-04 9.908454492688179016e-03
1.700000000000000000e+04 2.466305857524275780e-03 3.387668402865529060e-04 3.302938130218535662e-04 6.739990785717964172e-04 9.794648736715316772e-03 2.272413577884435654e-03 3.387668402865529060e-04 3.302938130218535662e-04 6.739990785717964172e-04 9.794648736715316772e-03
1.800000000000000000e+04 1.557601935928687453e-04 3.276388742960989475e-04 3.297859802842140198e-04 5.657292786054313183e-04 9.829130023717880249e-03 1.753056130837649107e-04 3.276388742960989475e-04 3.297859802842140198e-04 5.657292786054313183e-04 9.829130023717880249e-03
1.900000000000000000e+04 1.963782269740477204e-04 3.348254249431192875e-04 3.268515283707529306e-04 5.540293641388416290e-04 9.797994978725910187e-03 2.146488113794475794e-04 3.348254249431192875e-04 3.268515283707529306e-04 5.540293641388416290e-04 9.797994978725910187e-03
2.000000000000000000e+04 2.666403539478778839e-03 3.334793727844953537e-04 3.442507877480238676e-04 4.934011958539485931e-04 9.901127777993679047e-03 2.574995392933487892e-03 3.334793727844953537e-04 3.442507877480238676e-04 4.934011958539485931e-04 9.901127777993679047e-03
2.100000000000000000e+04 1.779562880983576179e-04 3.275181225035339594e-04 3.147425013594329357e-04 5.282776546664535999e-04 9.791474789381027222e-03 1.828715467127040029e-04 3.275181225035339594e-04 3.147425013594329357e-04 5.282776546664535999e-04 9.791474789381027222e-03
2.200000000000000000e+04 1.480611826991662383e-04 3.283082041889429092e-04 3.189913986716419458e-04 5.124809686094522476e-04 9.781012311577796936e-03 1.682933943811804056e-04 3.283082041889429092e-04 3.189913986716419458e-04 5.124809686094522476e-04 9.781012311577796936e-03
2.300000000000000000e+04 6.781172123737633228e-04 3.029486688319593668e-04 3.098437446169555187e-04 5.794664612039923668e-04 9.774198755621910095e-03 5.927691236138343811e-04 3.029486688319593668e-04 3.098437446169555187e-04 5.794664612039923668e-04 9.774198755621910095e-03
2.400000000000000000e+04 1.275345857720822096e-04 3.171142598148435354e-04 3.143450012430548668e-04 4.856828891206532717e-04 9.793719276785850525e-03 1.506343251094222069e-04 3.171142598148435354e-04 3.143450012430548668e-04 4.856828891206532717e-04 9.793719276785850525e-03
2.500000000000000000e+04 9.045448387041687965e-04 3.868745698127895594e-04 2.808471617754548788e-04 4.357838188298046589e-04 9.884050115942955017e-03 8.864511037245392799e-04 3.868745698127895594e-04 2.808471617754548788e-04 4.357838188298046589e-04 9.884050115942955017e-03
2.600000000000000000e+04 7.061265641823410988e-04 3.074890992138534784e-04 3.037257120013237000e-04 5.408073775470256805e-04 9.753981605172157288e-03 6.497456342913210392e-04 3.074890992138534784e-04 3.037257120013237000e-04 5.408073775470256805e-04 9.753981605172157288e-03
2.700000000000000000e+04 1.464621891500428319e-04 3.058443544432520866e-04 3.105916257482022047e-04 4.771505191456526518e-04 9.765850380063056946e-03 1.598633243702352047e-04 3.058443544432520866e-04 3.105916257482022047e-04 4.771505191456526518e-04 9.765850380063056946e-03
2.800000000000000000e+04 2.106011670548468828e-04 3.098878660239279270e-04 3.163310757372528315e-04 4.594871425069868565e-04 9.824313223361968994e-03 1.880502386484295130e-04 3.098878660239279270e-04 3.163310757372528315e-04 4.594871425069868565e-04 9.824313223361968994e-03
2.900000000000000000e+04 2.029973693424835801e-04 3.022197342943400145e-04 2.991665678564459085e-04 4.934846074320375919e-04 9.757720865309238434e-03 1.904739910969510674e-04 3.022197342943400145e-04 2.991665678564459085e-04 4.934846074320375919e-04 9.757720865309238434e-03
3.000000000000000000e+04 9.161516936728730798e-05 2.967173059005290270e-04 3.060488088522106409e-04 4.743403987959027290e-04 9.760276414453983307e-03 9.204325760947540402e-05 2.967173059005290270e-04 3.060488088522106409e-04 4.743403987959027290e-04 9.760276414453983307e-03
3.100000000000000000e+04 7.180686952779069543e-05 3.076495486311614513e-04 3.059633309021592140e-04 4.560202069114893675e-04 9.751727804541587830e-03 8.917782542994245887e-05 3.076495486311614513e-04 3.059633309021592140e-04 4.560202069114893675e-04 9.751727804541587830e-03
3.200000000000000000e+04 6.913545075803995132e-05 3.044846234843134880e-04 3.051370440516620874e-04 4.504683311097323895e-04 9.754371829330921173e-03 8.602884190622717142e-05 3.044846234843134880e-04 3.051370440516620874e-04 4.504683311097323895e-04 9.754371829330921173e-03
3.300000000000000000e+04 6.721781101077795029e-04 3.548320382833480835e-04 3.226505650673061609e-04 3.988662792835384607e-04 9.741202928125858307e-03 5.099034169688820839e-04 3.548320382833480835e-04 3.226505650673061609e-04 3.988662792835384607e-04 9.741202928125858307e-03
3.400000000000000000e+04 2.727427927311509848e-04 2.967031614389270544e-04 2.933613723143935204e-04 4.803629417438060045e-04 9.725887328386306763e-03 2.551743527874350548e-04 2.967031614389270544e-04 2.933613723143935204e-04 4.803629417438060045e-04 9.725887328386306763e-03
3.500000000000000000e+04 4.663601284846663475e-04 3.157930332235991955e-04 3.106643271166831255e-04 4.375633143354207277e-04 9.759848006069660187e-03 4.128515138290822506e-04 3.157930332235991955e-04 3.106643271166831255e-04 4.375633143354207277e-04 9.759848006069660187e-03
3.600000000000000000e+04 8.097125682979822159e-04 2.851023455150425434e-04 2.880955871660262346e-04 4.859474720433354378e-04 9.786285459995269775e-03 7.227273890748620033e-04 2.851023455150425434e-04 2.880955871660262346e-04 4.859474720433354378e-04 9.786285459995269775e-03
3.700000000000000000e+04 2.508087491150945425e-04 2.995934919454157352e-04 2.959020785056054592e-04 4.614325589500367641e-04 9.712660685181617737e-03 2.424350095679983497e-04 2.995934919454157352e-04 2.959020785056054592e-04 4.614325589500367641e-04 9.712660685181617737e-03
3.800000000000000000e+04 6.121489219367504120e-03 3.979099856223911047e-04 3.471523523330688477e-04 3.790722694247961044e-04 9.791060350835323334e-03 5.846417509019374847e-03 3.979099856223911047e-04 3.471523523330688477e-04 3.790722694247961044e-04 9.791060350835323334e-03
3.900000000000000000e+04 1.099948713090270758e-04 2.969620109070092440e-04 2.946885360870510340e-04 4.339724837336689234e-04 9.720304980874061584e-03 1.234234368894249201e-04 2.969620109070092440e-04 2.946885360870510340e-04 4.339724837336689234e-04 9.720304980874061584e-03
4.000000000000000000e+04 8.878741064108908176e-04 2.707867824938148260e-04 3.178369079250842333e-04 4.259905836079269648e-04 9.740821085870265961e-03 8.193537942133843899e-04 2.707867824938148260e-04 3.178369079250842333e-04 4.259905836079269648e-04 9.740821085870265961e-03
4.100000000000000000e+04 2.128814579918980598e-03 3.085480129811912775e-04 2.933693176601082087e-04 4.623333516065031290e-04 9.731760248541831970e-03 1.873058266937732697e-03 3.085480129811912775e-04 2.933693176601082087e-04 4.623333516065031290e-04 9.731760248541831970e-03
4.200000000000000000e+04 1.356256310828030109e-03 2.929996699094772339e-04 2.922840649262070656e-04 4.377098230179399252e-04 9.709099307656288147e-03 1.247883425094187260e-03 2.929996699094772339e-04 2.922840649262070656e-04 4.377098230179399252e-04 9.709099307656288147e-03
4.300000000000000000e+04 1.193670323118567467e-04 2.968324406538158655e-04 2.959416015073657036e-04 3.987324016634374857e-04 9.747792966663837433e-03 1.336420245934277773e-04 2.968324406538158655e-04 2.959416015073657036e-04 3.987324016634374857e-04 9.747792966663837433e-03
4.400000000000000000e+04 4.675419186241924763e-04 2.806222764775156975e-04 3.017167618963867426e-04 4.328407230786979198e-04 9.752140380442142487e-03 4.305467300582677126e-04 2.806222764775156975e-04 3.017167618963867426e-04 4.328407230786979198e-04 9.752140380442142487e-03
4.500000000000000000e+04 1.921335060615092516e-04 2.749310515355318785e-04 2.844747505150735378e-04 4.470676067285239697e-04 9.701153263449668884e-03 1.712190278340131044e-04 2.749310515355318785e-04 2.844747505150735378e-04 4.470676067285239697e-04 9.701153263449668884e-03
4.600000000000000000e+04 1.394064311170950532e-04 2.611987292766571045e-04 2.872921759262681007e-04 4.342282190918922424e-04 9.724531322717666626e-03 1.270986685995012522e-04 2.611987292766571045e-04 2.872921759262681007e-04 4.342282190918922424e-04 9.724531322717666626e-03
